	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
NDUFA11	8.67200861876689e-232	0.600235025438681	0.638	0.303	1.4761493070865e-227	Epithelial cells	NDUFA11
SLC25A3	1.38875539750707e-231	0.742880215483538	0.903	0.675	2.36393943763653e-227	Epithelial cells	SLC25A3
C19orf48	3.63144028408203e-231	0.405073588531513	0.367	0.096	6.18143765156444e-227	Epithelial cells	C19orf48
SCCPDH	5.29366866231729e-231	0.48467288729414	0.381	0.108	9.01088279699649e-227	Epithelial cells	SCCPDH
BRI3BP	1.22155631565912e-230	0.315839826156042	0.257	0.045	2.07933316051495e-226	Epithelial cells	BRI3BP
SNF8	2.1173962861121e-230	0.461373311123007	0.456	0.152	3.60423195822002e-226	Epithelial cells	SNF8
CDC42BPA	5.83173022831902e-230	0.293638882919842	0.267	0.049	9.92677119464463e-226	Epithelial cells	CDC42BPA
FOXO3	7.39752410687597e-230	0.451459054047074	0.409	0.122	1.25920655347243e-225	Epithelial cells	FOXO3
DPY30	7.56880258455462e-230	0.476071599212701	0.523	0.195	1.28836157594289e-225	Epithelial cells	DPY30
GPR35	9.36261522845127e-230	0.300398785319433	0.266	0.049	1.59370436418698e-225	Epithelial cells	GPR35
CANT1	3.03244286469378e-229	0.366394060529857	0.345	0.086	5.16182424428176e-225	Epithelial cells	CANT1
TFRC	5.93735877362239e-229	0.446677990969433	0.449	0.141	1.010657210446e-224	Epithelial cells	TFRC
FDPS	1.2703516476539e-228	0.63613411793418	0.567	0.237	2.16239257463647e-224	Epithelial cells	FDPS
APPL2	1.35685022361941e-228	0.3615748383292	0.292	0.061	2.30963045064496e-224	Epithelial cells	APPL2
ACADVL	1.61724839492293e-228	0.554089862083404	0.708	0.347	2.75288021783781e-224	Epithelial cells	ACADVL
BCAP31	3.04093417290542e-228	0.573538791771085	0.817	0.485	5.17627814911961e-224	Epithelial cells	BCAP31
BRI3	3.15456289928465e-228	0.428871098698789	0.472	0.153	5.36969696716233e-224	Epithelial cells	BRI3
SPHK1	8.40051125801574e-228	0.612795295112473	0.331	0.083	1.42993502633944e-223	Epithelial cells	SPHK1
KCNN4	9.31058570183625e-228	0.443227811549516	0.366	0.098	1.58484789816657e-223	Epithelial cells	KCNN4
PARP4	1.83975654079395e-227	0.390140163944818	0.385	0.107	3.13163358373946e-223	Epithelial cells	PARP4
PRXL2B	2.18795447699393e-227	0.302081814647942	0.253	0.044	3.72433611073907e-223	Epithelial cells	PRXL2B
TMBIM1	5.31913577265123e-227	0.579455676088355	0.565	0.234	9.05423291220693e-223	Epithelial cells	TMBIM1
TMEM165	1.81148044951231e-226	0.532327252299838	0.548	0.218	3.08350202115985e-222	Epithelial cells	TMEM165
LRRC8A	2.28177674837578e-226	0.312018182931833	0.254	0.045	3.88404038108526e-222	Epithelial cells	LRRC8A
UBE2E3	2.32699956530398e-226	0.456558592791	0.508	0.183	3.96101866006044e-222	Epithelial cells	UBE2E3
TSTD1	4.09818531824061e-226	0.618362059577462	0.609	0.265	6.97593104870916e-222	Epithelial cells	TSTD1
GK5	4.96472430096438e-226	0.300632227426732	0.253	0.044	8.45095370510157e-222	Epithelial cells	GK5
RCC2	1.63681786351706e-225	0.344885285565149	0.324	0.076	2.78619136727874e-221	Epithelial cells	RCC2
PDXDC1	1.6612938859861e-225	0.416424709836715	0.441	0.14	2.82785445272554e-221	Epithelial cells	PDXDC1
PDIA4	3.2890966004413e-225	0.657828741077588	0.683	0.345	5.59870023327119e-221	Epithelial cells	PDIA4
NDUFB5	4.11862716741746e-225	0.491401840009238	0.587	0.245	7.010727164378e-221	Epithelial cells	NDUFB5
TALDO1	4.34709133261075e-225	0.833561663391276	0.743	0.398	7.39961886637002e-221	Epithelial cells	TALDO1
MKNK2	4.58715802782474e-225	0.462185606721032	0.416	0.129	7.80826039496328e-221	Epithelial cells	MKNK2
HDAC2	6.82849356140702e-225	0.450730503301611	0.543	0.207	1.1623461740227e-220	Epithelial cells	HDAC2
NIT2	1.28505200326569e-224	0.391466696399824	0.424	0.13	2.18741551995886e-220	Epithelial cells	NIT2
COMT	2.16525245029542e-224	0.499836742858241	0.638	0.273	3.68569272089286e-220	Epithelial cells	COMT
PIGT	4.62652379167142e-224	0.467480981677367	0.544	0.211	7.87526879818309e-220	Epithelial cells	PIGT
DEK	7.62615798927099e-224	0.777532566832082	0.727	0.411	1.29812461293371e-219	Epithelial cells	DEK
SCARB1	9.36372041396631e-224	0.315206491699536	0.273	0.053	1.59389248886534e-219	Epithelial cells	SCARB1
PACSIN2	1.86043900494255e-223	0.434004781860102	0.381	0.109	3.16683927421321e-219	Epithelial cells	PACSIN2
GSTM3	3.41816010587685e-223	0.483580514455197	0.351	0.092	5.81839213222358e-219	Epithelial cells	GSTM3
POFUT1	4.97688646209902e-223	0.320419803158942	0.257	0.047	8.47165613578495e-219	Epithelial cells	POFUT1
OSBPL2	2.59565864599025e-222	0.346554551518949	0.322	0.077	4.41833014720461e-218	Epithelial cells	OSBPL2
AKT2	3.22955189172543e-222	0.504251457763222	0.404	0.127	5.49734323009502e-218	Epithelial cells	AKT2
PFN2	3.48732631601152e-222	0.353004548504728	0.273	0.054	5.93612685511481e-218	Epithelial cells	PFN2
RNASEH2A	4.11509839022507e-222	0.424671383367815	0.317	0.076	7.00472047984111e-218	Epithelial cells	RNASEH2A
NONO	9.74396567758822e-222	0.558099951593436	0.679	0.324	1.65861783763907e-217	Epithelial cells	NONO
SRP9	1.48801341999702e-221	0.619332750441364	0.745	0.416	2.53289644351892e-217	Epithelial cells	SRP9
FGD4	1.72316061844962e-221	0.293050161161809	0.253	0.046	2.93316400472495e-217	Epithelial cells	FGD4
SRPK1	3.4443683394286e-221	0.395898651368167	0.435	0.138	5.86300378737537e-217	Epithelial cells	SRPK1
TMED1	4.59260432521065e-221	0.425015710558201	0.381	0.11	7.81753108237357e-217	Epithelial cells	TMED1
MT-CO3	1.23557006296025e-220	0.897960738330709	0.992	0.959	2.10318736117094e-216	Epithelial cells	MT-CO3
PMM1	1.44280717707928e-220	0.464704308512445	0.411	0.129	2.45594637682436e-216	Epithelial cells	PMM1
EMP1	2.29267591997259e-220	0.48574993444058	0.342	0.087	3.90259295097734e-216	Epithelial cells	EMP1
HSD17B10	2.59366058919771e-220	0.508144993843341	0.563	0.236	4.41492905493234e-216	Epithelial cells	HSD17B10
NME2	4.87872283842936e-220	0.825014653482522	0.92	0.673	8.30456201557446e-216	Epithelial cells	NME2
PKN2	7.48449662599665e-220	0.430990666680183	0.429	0.136	1.27401101567715e-215	Epithelial cells	PKN2
ACADS	1.28294092438434e-219	0.336091135796673	0.295	0.065	2.18382204148702e-215	Epithelial cells	ACADS
ERG28	5.02874769564521e-219	0.423792843770544	0.396	0.12	8.55993432752728e-215	Epithelial cells	ERG28
MT-CO2	2.520800854742e-218	1.07061704299092	0.995	0.993	4.29090721494184e-214	Epithelial cells	MT-CO2
MACROH2A1	8.17046123778137e-218	0.483638016677241	0.673	0.299	1.39077591189514e-213	Epithelial cells	MACROH2A1
COPRS	2.61134850776144e-217	0.333835023597503	0.268	0.054	4.44503742991152e-213	Epithelial cells	COPRS
NDUFA12	3.87918561275235e-217	0.522500605693728	0.717	0.361	6.60314975002706e-213	Epithelial cells	NDUFA12
RABL6	5.32029521639251e-217	0.361860262554973	0.359	0.097	9.05620651734333e-213	Epithelial cells	RABL6
CHMP2A	6.00630813037665e-217	0.506519102739175	0.675	0.321	1.02239376995271e-212	Epithelial cells	CHMP2A
SLC29A1	7.05384374031705e-217	0.373510114733583	0.319	0.077	1.20070528147677e-212	Epithelial cells	SLC29A1
SPECC1	7.12436380221407e-217	0.383481964091393	0.269	0.055	1.21270920641288e-212	Epithelial cells	SPECC1
DCTPP1	1.12826833275437e-216	0.421180681876457	0.439	0.143	1.92053835601449e-212	Epithelial cells	DCTPP1
DLG1	4.33031129488089e-216	0.326835037349696	0.302	0.068	7.37105588614625e-212	Epithelial cells	DLG1
SLC25A39	5.26237408077033e-216	0.475859275288419	0.601	0.259	8.95761316028725e-212	Epithelial cells	SLC25A39
NUDT15	1.24964404502906e-215	0.314809544182642	0.28	0.059	2.12714409344846e-211	Epithelial cells	NUDT15
UQCRC1	1.71284322582615e-215	0.620499019348046	0.668	0.339	2.91560173900128e-211	Epithelial cells	UQCRC1
NANS	3.735243128068e-215	0.476054842342401	0.519	0.201	6.35813085259735e-211	Epithelial cells	NANS
CBR1	4.61947807416349e-215	0.578195449121692	0.485	0.177	7.8632755778411e-211	Epithelial cells	CBR1
CCDC14	9.77707236971854e-215	0.376752520405828	0.324	0.08	1.66425325877349e-210	Epithelial cells	CCDC14
DNAJB111	1.30027162506761e-214	0.499745975327	0.535	0.215	2.21332236019009e-210	Epithelial cells	DNAJB11
MAGT1	1.54061542941397e-214	0.401400233636075	0.407	0.126	2.62243558394846e-210	Epithelial cells	MAGT1
DNM2	2.18567414381076e-214	0.506644556603512	0.502	0.189	3.72045452759467e-210	Epithelial cells	DNM2
LAMB1	3.77145704839252e-214	0.313184997394803	0.253	0.047	6.41977418777374e-210	Epithelial cells	LAMB1
ANXA111	4.26774278244228e-214	0.60149785564639	0.758	0.416	7.26455176427326e-210	Epithelial cells	ANXA11
NDUFB2	8.60662373104604e-214	0.616414659782191	0.906	0.621	1.46501949149866e-209	Epithelial cells	NDUFB2
MYO19	1.00874387834521e-213	0.301441998857455	0.258	0.05	1.71708382971922e-209	Epithelial cells	MYO19
TM7SF3	1.52789095941467e-213	0.381155307143626	0.351	0.095	2.60077599111566e-209	Epithelial cells	TM7SF3
C9orf16	1.84026721775184e-213	0.599286200602287	0.828	0.493	3.13250285805718e-209	Epithelial cells	C9orf16
WIPF2	1.87532558946471e-213	0.345755541812938	0.33	0.084	3.19217921838682e-209	Epithelial cells	WIPF2
MIF	5.7253277425506e-213	1.00562699080884	0.958	0.932	9.74565288336963e-209	Epithelial cells	MIF
ATP5MF	7.57999069658702e-213	0.712158484552598	0.87	0.595	1.29026601637304e-208	Epithelial cells	ATP5MF
GPX4	1.3900533736496e-212	0.940554766822489	0.866	0.65	2.36614885262635e-208	Epithelial cells	GPX4
CD46	1.50621714527057e-212	0.509558318435389	0.593	0.253	2.56388282467956e-208	Epithelial cells	CD46
RPP21	2.35221501652412e-212	0.42856137011054	0.501	0.186	4.00394040112736e-208	Epithelial cells	RPP21
MRPL13	1.59791019704065e-211	0.443848167407044	0.468	0.168	2.7199627374026e-207	Epithelial cells	MRPL13
MAGED1	2.25928014062878e-211	0.445037409033685	0.467	0.157	3.84574665537831e-207	Epithelial cells	MAGED1
CC2D1A	4.97524660158682e-211	0.325529125781461	0.289	0.065	8.46886476522108e-207	Epithelial cells	CC2D1A
PSMD8	4.69987747236484e-210	0.591873576736095	0.788	0.478	8.00013143345944e-206	Epithelial cells	PSMD8
SREBF1	4.8699665788863e-210	0.382373428348927	0.317	0.079	8.28965711058027e-206	Epithelial cells	SREBF1
THOC3	5.44866701889528e-210	0.415530332295522	0.46	0.16	9.27472099956354e-206	Epithelial cells	THOC3
ETFB	9.21851233889873e-210	0.524041917508401	0.574	0.245	1.56917517032734e-205	Epithelial cells	ETFB
RIOK3	1.2891038257325e-209	0.486603236025172	0.479	0.178	2.19431253216187e-205	Epithelial cells	RIOK3
HSBP1L1	1.61660943176709e-209	0.288288255965681	0.259	0.051	2.75179257475395e-205	Epithelial cells	HSBP1L1
ALDH7A1	1.89950182082646e-209	0.313915243482266	0.293	0.066	3.2333319994108e-205	Epithelial cells	ALDH7A1
ZNHIT1	2.35492793161071e-209	0.508287224662702	0.674	0.332	4.00855832518776e-205	Epithelial cells	ZNHIT1
TPD52	3.33145051738058e-209	0.400878943956717	0.427	0.14	5.67079507068523e-205	Epithelial cells	TPD52
CBY1	3.94498719281368e-209	0.293541216051247	0.272	0.057	6.71515719960745e-205	Epithelial cells	CBY1
TCF7L2	8.93308179969647e-209	0.332847418072449	0.288	0.064	1.52058918394433e-204	Epithelial cells	TCF7L2
ATN1	1.82430738550437e-208	0.344103857887767	0.327	0.084	3.10533603160554e-204	Epithelial cells	ATN1
HDAC1	1.87050828282961e-208	0.449842032833218	0.553	0.223	3.18397919903256e-204	Epithelial cells	HDAC1
TFDP2	3.62451670752508e-208	0.405735003065701	0.374	0.11	6.16965233954919e-204	Epithelial cells	TFDP2
SREBF2	5.95239449752846e-208	0.350357013498657	0.326	0.083	1.0132165913693e-203	Epithelial cells	SREBF2
TPBG	1.13717406016355e-207	0.301522166922327	0.371	0.099	1.93569768521039e-203	Epithelial cells	TPBG
VMP1	1.23598266518037e-207	0.578129082835452	0.573	0.242	2.10388969267003e-203	Epithelial cells	VMP1
CASK	2.72543644170757e-207	0.328820893044963	0.266	0.056	4.63923791107463e-203	Epithelial cells	CASK
PPP1CB	3.10998847779364e-207	0.518131456822252	0.546	0.226	5.29382238690033e-203	Epithelial cells	PPP1CB
KNOP1	5.81618743166458e-207	0.323520425890306	0.307	0.074	9.90031424617944e-203	Epithelial cells	KNOP1
MRPL3	3.08673829543051e-206	0.444752336190917	0.504	0.195	5.25424592648182e-202	Epithelial cells	MRPL3
UQCC2	4.00797004117042e-206	0.504970711090898	0.531	0.217	6.82236660408029e-202	Epithelial cells	UQCC2
RBFOX2	4.2668369396617e-206	0.294078821987585	0.295	0.067	7.26300983869214e-202	Epithelial cells	RBFOX2
PPP4R1	9.78515654511487e-206	0.317296968373504	0.288	0.066	1.66562934710945e-201	Epithelial cells	PPP4R1
MYL6B	1.57065780105159e-205	0.439701744460437	0.433	0.146	2.67357370895002e-201	Epithelial cells	MYL6B
SUN1	1.81878360851368e-205	0.365661021593045	0.34	0.092	3.09593345841199e-201	Epithelial cells	SUN1
MDM2	3.20309568816712e-205	0.807008940874572	0.375	0.117	5.45230948039806e-201	Epithelial cells	MDM2
DDIT3	4.01915874035404e-205	0.765353055427798	0.479	0.187	6.84141200783064e-201	Epithelial cells	DDIT3
EPHX1	4.5104026016155e-205	0.505411612598653	0.396	0.117	7.67760730846991e-201	Epithelial cells	EPHX1
PSMB7	4.86858350739351e-205	0.443480554959931	0.551	0.228	8.28730284628523e-201	Epithelial cells	PSMB7
RAB13	7.64351641799741e-205	0.353097824781421	0.415	0.129	1.30107936467152e-200	Epithelial cells	RAB13
UBALD2	1.02041440077104e-204	0.416685554461833	0.334	0.09	1.73694939299246e-200	Epithelial cells	UBALD2
UMPS	1.9743754229826e-204	0.281964504256476	0.26	0.053	3.36078184500098e-200	Epithelial cells	UMPS
CMPK1	4.31165153354805e-204	0.498905303417071	0.594	0.262	7.33929324040549e-200	Epithelial cells	CMPK1
MAP4K4	5.51109342181793e-204	0.380274348832463	0.333	0.089	9.38098322261848e-200	Epithelial cells	MAP4K4
COA6	1.30196448586465e-203	0.411103839285799	0.472	0.17	2.21620394783881e-199	Epithelial cells	COA6
SNRPF	1.48607587640801e-203	0.545023037260669	0.656	0.322	2.52959835682171e-199	Epithelial cells	SNRPF
PXN	9.60393360153957e-203	0.322788220519471	0.326	0.084	1.63478157765407e-198	Epithelial cells	PXN
NDUFS6	1.0832067673698e-202	0.542942531082391	0.694	0.362	1.84383455941687e-198	Epithelial cells	NDUFS6
ARHGAP27	1.31235270866834e-202	0.336087627461464	0.322	0.083	2.23388678069525e-198	Epithelial cells	ARHGAP27
COX17	1.69006053340966e-202	0.534832740653413	0.712	0.364	2.87682103996993e-198	Epithelial cells	COX17
MMAB	2.5607516557952e-202	0.31257210205094	0.274	0.06	4.35891146849459e-198	Epithelial cells	MMAB
RTN4	2.83574143645117e-202	0.562046994333572	0.669	0.336	4.82699907312719e-198	Epithelial cells	RTN4
RNF7	3.58521060693906e-202	0.522374503913972	0.711	0.37	6.10274549513166e-198	Epithelial cells	RNF7
CDKN1C	4.71911420204172e-202	0.341862140406975	0.268	0.057	8.03287619471542e-198	Epithelial cells	CDKN1C
CLTB	7.49437525973362e-202	0.680803549864353	0.571	0.263	1.27569255671186e-197	Epithelial cells	CLTB
IFT43	8.85787983338699e-202	0.332667306449607	0.363	0.104	1.50778830523913e-197	Epithelial cells	IFT43
APOO	1.08323464112341e-201	0.294094770269981	0.274	0.06	1.84388200612027e-197	Epithelial cells	APOO
HMGCS1	4.38569320802537e-201	0.438128368325002	0.32	0.084	7.46532697870079e-197	Epithelial cells	HMGCS1
RANBP1	5.85429058769102e-201	0.596254164905983	0.598	0.28	9.96517343836765e-197	Epithelial cells	RANBP1
SERPINE1	1.31139007690305e-200	0.506675544767022	0.265	0.056	2.23224818890437e-196	Epithelial cells	SERPINE1
PTS	1.95659608878729e-200	0.334308387949307	0.341	0.093	3.33051786233372e-196	Epithelial cells	PTS
PDHA1	2.33725580556327e-200	0.392323516203317	0.424	0.144	3.97847683222981e-196	Epithelial cells	PDHA1
MPC2	2.9518661753575e-200	0.635881161547636	0.586	0.277	5.02466660369354e-196	Epithelial cells	MPC2
PSMD2	3.82520273097791e-200	0.464296430730663	0.567	0.245	6.5112600886706e-196	Epithelial cells	PSMD2
VAPB	6.26708766280472e-200	0.317677139370486	0.308	0.077	1.06678366196262e-195	Epithelial cells	VAPB
TFDP1	6.95540425220829e-200	0.363218306123639	0.337	0.092	1.1839489118109e-195	Epithelial cells	TFDP1
SELENOP	8.7195199954214e-200	0.516429516763717	0.412	0.129	1.48423669362063e-195	Epithelial cells	SELENOP
NSFL1C	2.03566144244005e-199	0.44292155084697	0.494	0.192	3.46510290732145e-195	Epithelial cells	NSFL1C
MRPL47	2.74208389128694e-199	0.393527930405128	0.452	0.161	4.66757519974863e-195	Epithelial cells	MRPL47
CAPN2	2.86614487035547e-199	0.529973363363317	0.577	0.256	4.87875179831908e-195	Epithelial cells	CAPN2
NBDY	3.06337576183959e-199	0.496043164309087	0.586	0.264	5.21447822180335e-195	Epithelial cells	NBDY
PSMB1	4.66294900849536e-199	0.546112881474895	0.844	0.569	7.9372718022608e-195	Epithelial cells	PSMB1
SRSF9	5.75419508533186e-199	0.567838078274327	0.577	0.271	9.79479087425189e-195	Epithelial cells	SRSF9
MVP	1.27181029256043e-198	0.533611179740141	0.62	0.295	2.16487547999636e-194	Epithelial cells	MVP
PRKCSH	1.62474751778497e-198	0.624188973765564	0.573	0.255	2.76564522477357e-194	Epithelial cells	PRKCSH
CASP6	2.98058488210647e-198	0.284790268778925	0.263	0.056	5.07355158632164e-194	Epithelial cells	CASP6
HELZ2	3.11528389745617e-198	0.332036780919175	0.277	0.063	5.30283625024989e-194	Epithelial cells	HELZ2
DVL3	4.36792513187705e-198	0.306965949069178	0.279	0.064	7.43508215948112e-194	Epithelial cells	DVL3
CKS1B	6.72031513318946e-198	0.522232803089659	0.34	0.096	1.14393204197151e-193	Epithelial cells	CKS1B
TUSC3	7.4054522830204e-198	0.342083474963589	0.311	0.078	1.26055608761573e-193	Epithelial cells	TUSC3
BUD23	2.48015187832942e-197	0.441838092357543	0.512	0.205	4.22171452729233e-193	Epithelial cells	BUD23
RPA3	3.02506519148448e-197	0.497842274555837	0.486	0.187	5.14926596894489e-193	Epithelial cells	RPA3
BID	8.33968778170582e-197	0.414404271791392	0.444	0.153	1.41958165420196e-192	Epithelial cells	BID
MCRIP2	9.56148650252191e-197	0.327365973400393	0.305	0.077	1.62755623245928e-192	Epithelial cells	MCRIP2
C1orf21	1.17490223119847e-196	0.380371414932929	0.297	0.074	1.99991857794604e-192	Epithelial cells	C1orf21
PNPLA4	1.56999445077693e-196	0.276540984094232	0.251	0.051	2.67244455411249e-192	Epithelial cells	PNPLA4
COX5A	3.11515141074565e-196	0.593922745242343	0.86	0.589	5.30261073137124e-192	Epithelial cells	COX5A
MRPL51	3.51613152116276e-196	0.52414305228373	0.717	0.384	5.98515907532324e-192	Epithelial cells	MRPL51
SF3B6	3.66276584677109e-196	0.49237000797457	0.716	0.379	6.23476002437376e-192	Epithelial cells	SF3B6
SNRPD1	3.68045170619315e-196	0.522795666571056	0.621	0.295	6.26486489428197e-192	Epithelial cells	SNRPD1
XIAP	7.15240024671793e-196	0.372765725994153	0.383	0.119	1.21748156999633e-191	Epithelial cells	XIAP
COX6C	1.20074208922287e-195	0.629927408275546	0.93	0.711	2.04390318427516e-191	Epithelial cells	COX6C
TRIB1	1.97896601620869e-195	0.412743362862326	0.359	0.105	3.36859595279044e-191	Epithelial cells	TRIB1
RBCK1	2.35272122246779e-195	0.532443352725149	0.591	0.269	4.00480206488467e-191	Epithelial cells	RBCK1
RUVBL2	3.07114066337245e-195	0.369851762597372	0.428	0.146	5.22769563719258e-191	Epithelial cells	RUVBL2
PLS3	3.26183946902023e-195	0.309187311187973	0.3	0.073	5.55230314416624e-191	Epithelial cells	PLS3
HIGD1A	3.44067936878824e-195	0.440020168980104	0.416	0.144	5.85672442155135e-191	Epithelial cells	HIGD1A
CSNK1E	6.4053547793644e-195	0.324798855943462	0.278	0.065	1.09031949054341e-190	Epithelial cells	CSNK1E
PTOV1	3.78350418126719e-194	0.442713712889034	0.521	0.207	6.44028081735302e-190	Epithelial cells	PTOV1
ATP5F1E	1.077650150509e-193	0.525241483918075	0.991	0.958	1.83437608619642e-189	Epithelial cells	ATP5F1E
MT-ATP6	1.10633961249684e-193	0.815723443216483	0.99	0.943	1.88321128839213e-189	Epithelial cells	MT-ATP6
MTCH1	1.39602185098721e-193	0.456195055297218	0.679	0.327	2.37630839475043e-189	Epithelial cells	MTCH1
PTMA	1.88938138488581e-193	0.578620802516878	1	0.989	3.21610499335262e-189	Epithelial cells	PTMA
PPIA	5.03713199914003e-193	0.720396806723162	0.99	0.911	8.57420608893616e-189	Epithelial cells	PPIA
CHCHD5	2.25113871134686e-192	0.408707394562017	0.486	0.187	3.83188831445462e-188	Epithelial cells	CHCHD5
WDR13	5.70442600137914e-192	0.348356401196276	0.362	0.109	9.71007393954758e-188	Epithelial cells	WDR13
RTP4	1.64230592928843e-191	0.308274786060415	0.267	0.06	2.79553315283477e-187	Epithelial cells	RTP4
CHP1	1.81382485347439e-191	0.352165383211391	0.325	0.09	3.08749266558412e-187	Epithelial cells	CHP1
LIMA1	1.94179617550206e-191	0.447471331413961	0.454	0.166	3.3053254499396e-187	Epithelial cells	LIMA1
CCDC6	3.69797638129618e-191	0.332825455261166	0.325	0.089	6.29469539624236e-187	Epithelial cells	CCDC6
CSNK2A1	5.81957995816333e-191	0.371849388932302	0.435	0.152	9.90608900478563e-187	Epithelial cells	CSNK2A1
