	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
PAX9	3.77079334060339e-06	0.0523956693924243	0.051	0.014	0.0641864442437509
ARHGAP32	0.0445890687643704	0.0523816034274242	0.149	0.113	1
PTEN	0.0327658173339677	0.0523121198514188	0.22	0.173	1
TMEM258	0.288784820524263	0.0522952939478014	0.9	0.903	1
ARHGAP4	0.369573056738877	0.0522855689737309	0.032	0.024	1
NR1H3	0.906969213610488	0.0522837468725912	0.073	0.076	1
ADCY9	0.00280637143742991	0.0521769815746637	0.061	0.03	1
ZNHIT2	0.0328243569770436	0.0520115890433027	0.132	0.096	1
ELOVL5	0.364103764945909	0.0518819840434438	0.198	0.178	1
SPRR1B	5.81974774147332e-06	0.0518389315196181	0.012	0	0.0990637460553588
RHOA	0.937925328831532	0.0513877246710579	0.898	0.882	1
TAGLN2	0.246545586950471	0.0513651740983816	0.922	0.946	1
ATP6V1B2	0.729919283481904	0.0512486014586103	0.146	0.144	1
SEMA4G	0.0503172494075579	0.0511364972555462	0.137	0.103	1
TCEA1	0.915618589642944	0.0510363147267113	0.556	0.601	1
UBLCP1	0.116945327895358	0.0509814604448131	0.139	0.112	1
CYTIP	0.0185970436605102	0.0509491488838565	0.024	0.053	1
PSMD13	0.372193584756131	0.0507897274335816	0.393	0.379	1
POLR1A	0.0728228317760739	0.0506337811948143	0.11	0.083	1
PYURF	0.729317515242323	0.050626073069968	0.373	0.382	1
AP001267.5	0.00521135748947146	0.0506138479977003	0.054	0.027	1
MYO5C	0.146450541361946	0.0506029989943508	0.266	0.232	1
ME2	0.0490675110168121	0.0505723504148804	0.115	0.084	1
NDUFA7	0.0598243894951068	0.0505066651908369	0.185	0.148	1
MST1	0.00469207104807593	0.050484750148673	0.061	0.032	1
RAD23B	0.513080036499627	0.0503097446049855	0.402	0.4	1
MRPL1	0.0972173498962701	0.0502437919941827	0.144	0.115	1
MPV17L2	0.131106278618907	0.050099459464769	0.151	0.124	1
WDR75	0.0908594905579474	0.050042570609798	0.159	0.128	1
IGLV1-44	0.113125638828542	0.0499336902183059	0.024	0.014	1
PTPRN2	0.000119443349220288	0.0498402736047171	0.059	0.023	1
TRAC	0.340548819700257	0.0498402736047171	0.027	0.02	1
THG1L	0.026533923897948	0.0497859262793596	0.124	0.089	1
TOP1MT	0.0382382563408699	0.0497859262793596	0.124	0.091	1
ABCF3	0.228326878525564	0.0495692117099746	0.254	0.228	1
POLD2	0.405030667142803	0.0494209464571964	0.373	0.361	1
TNIP2	0.206994922171537	0.0492932777190363	0.207	0.183	1
ARMC1	0.0778976654626033	0.049285846206984	0.156	0.124	1
AOPEP	0.544820560954882	0.0491483025858588	0.261	0.294	1
PFN2	0.0978106097715583	0.0491039751188039	0.222	0.286	1
KRT86	0.762908910535115	0.0490599568291679	0.012	0.014	1
TAF13	0.017876619205003	0.049027144068812	0.124	0.086	1
PTPN22	0.20264164595255	0.0490017411539742	0.032	0.021	1
ADIRF	0.368859393631638	0.0488774375222349	0.156	0.178	1
BASP1	0.0689793359637027	0.0488585326339552	0.051	0.033	1
PDCD11	0.0322537551849212	0.0488126926604177	0.139	0.102	1
CALD1	0.249543962194025	0.0488126926604177	0.098	0.081	1
LRFN4	0.00891081446476992	0.0486634579795446	0.085	0.052	1
PNPLA4	0.273867288770455	0.0485997924818976	0.268	0.247	1
TIMM10	0.63082020242688	0.048576029864444	0.31	0.304	1
RAPGEFL1	0.153704438962128	0.0485547230502731	0.193	0.163	1
SLC29A2	0.0171433699955242	0.0484744372859917	0.1	0.066	1
BSPRY	0.0553485872536212	0.0484050581255173	0.176	0.139	1
FAM214B	0.0544992235759171	0.0483690360636101	0.102	0.074	1
USP46	0.0232830887618074	0.0483429746125264	0.11	0.076	1
CHCHD1	0.844669461606076	0.0481826445937835	0.385	0.398	1
MROH1	0.246741010359628	0.0481414815214378	0.232	0.208	1
POU2F2	0.024606976104911	0.0481367323068339	0.041	0.022	1
PPP3CA	0.186938454284428	0.0480931811199867	0.19	0.165	1
PGM2	0.0707703779792543	0.0480389221720978	0.137	0.106	1
SELENOF	0.920240867968322	0.0479928165033883	0.544	0.57	1
GLI4	0.0118207250781769	0.047822617631952	0.088	0.055	1
FARSB	0.147210458254032	0.0476656292423739	0.232	0.2	1
IGHV3-21	0.0107528581771959	0.0475045923464823	0.022	0.008	1
MRPS28	0.482631715252874	0.0474321903102389	0.239	0.227	1
CCSER1	0.00126751203239324	0.0474019053493831	0.041	0.016	1
WAS	0.147066723530759	0.047351275998362	0.032	0.02	1
HNRNPU	0.0017056438115074	0.0472935540092616	0.685	0.781	1
SOD1	1.55697147738445e-07	0.0472679290270366	0.883	0.796	0.0026502768488038
MRPL30	0.186840866976801	0.0471969164353188	0.137	0.115	1
U2AF2	0.399423772229914	0.0471291349492066	0.41	0.391	1
PUS3	0.0110203093469801	0.0470332939180888	0.083	0.051	1
DGUOK	0.616413923466896	0.0469984175693734	0.444	0.441	1
STEAP3	0.0702900560446427	0.0469961124936341	0.159	0.125	1
RAD9A	0.617919130778296	0.0469308399807288	0.141	0.134	1
RRAS	0.987317027812377	0.0468797378550226	0.241	0.251	1
UNC5CL	0.172290701598005	0.0468466966082717	0.088	0.068	1
CCT6A	0.985848972946333	0.0467852992196854	0.541	0.582	1
CAPNS1	0.847531092419379	0.0467701972033372	0.534	0.565	1
SLC22A18AS	0.100670981604409	0.0467110230665849	0.107	0.083	1
OGDHL	9.75873868753846e-07	0.0466061080234056	0.046	0.011	0.016611324993928
TIMP3	0.577645546073697	0.0466061080234056	0.01	0.007	1
EBAG9	0.0371407222470177	0.0464246939972768	0.305	0.25	1
SLC45A3	0.0142113294975338	0.046285065780057	0.073	0.044	1
RIOK1	0.337843660209513	0.0462833580454605	0.146	0.131	1
ACKR4	0.0109552586849236	0.0462408572120269	0.083	0.051	1
ESRRA	0.142670566527519	0.0462222733900911	0.163	0.136	1
PARL	0.0129224228332859	0.0462189021149847	0.083	0.051	1
ENOSF1	0.0685321293190638	0.0459688815224873	0.259	0.215	1
POLR2K	0.855637401008378	0.0459629437605836	0.461	0.489	1
TMEM256	0.338070903135015	0.0458942150870385	0.42	0.489	1
IGKV1-17	8.48639442810942e-06	0.0458694692436765	0.02	0.002	0.144455405955279
CEP63	0.893108511195937	0.0458151084369068	0.176	0.176	1
YWHAZ	0.770683668483157	0.0458089197703679	0.939	0.918	1
FCGR2B	0.455379928973691	0.045759704337709	0.017	0.012	1
SLC11A1	0.0288027165352697	0.0457165137547975	0.034	0.017	1
SLMAP	0.429911054019761	0.0455270303527051	0.298	0.285	1
NTN1	0.00721926098729016	0.0454859741327538	0.073	0.042	1
MRPS15	0.415287586895975	0.0454739696108362	0.507	0.492	1
TMEM63B	0.210567276792602	0.0451294393632097	0.2	0.175	1
NRG3	2.41465128751082e-13	0.0450337536145037	0.032	0	4.11021942160092e-09
IGHV4-4	8.04697836983996e-08	0.0450337536145037	0.017	0	0.00136975665811416
CRCT1	0.125317972043701	0.045013524370815	0.005	0.001	1
GPR84	0.00776788069159656	0.0449933906052158	0.017	0.005	1
PGR	7.10971385589649e-06	0.0449600446740028	0.144	0.071	0.12102154925507
MTHFD2	0.372244282893551	0.0449505652021474	0.293	0.27	1
PNPLA3	0.0012553313116378	0.0448941305658985	0.041	0.016	1
TRBV7-2	0.0255840512816359	0.0448356780795793	0.005	0.021	1
ZNF586	0.0198493005149373	0.0448163740152226	0.044	0.023	1
KCNJ15	0.407588246181317	0.0447780323047897	0.034	0.027	1
PPP1R9A	0.162313915423662	0.0447538161736276	0.146	0.121	1
URB1	0.0278565677151221	0.0443957616136608	0.107	0.074	1
EEF1AKMT2	0.0496064070720871	0.0443440085226689	0.115	0.084	1
EVI2B	0.0494642250173824	0.0441040131859682	0.022	0.01	1
NRN1	0.0233313976909767	0.0440861574723028	0.027	0.012	1
LSM12	0.337047458530993	0.044055110454499	0.344	0.325	1
SCNN1G	0.00313251175524598	0.0439807556652533	0.044	0.019	1
NME3	0.58832284052709	0.043758350609967	0.429	0.428	1
ANKRD17	0.527938023235848	0.0437266653669362	0.271	0.259	1
TIMM10B	0.128815807106765	0.0436654493635918	0.09	0.069	1
COQ9	0.468432227198798	0.0435967428517658	0.305	0.294	1
IYD	0.0694132474352787	0.0435713155360176	0.107	0.08	1
RBPJ	0.398690879896436	0.0434750941706643	0.178	0.205	1
SLC25A10	0.0682650595757555	0.043464563895813	0.129	0.099	1
SLC45A4	0.1063342302433	0.043464563895813	0.122	0.096	1
GJB2	0.827371579110339	0.0434346513914653	0.198	0.199	1
NRTN	2.71856221253447e-06	0.0432870686548126	0.032	0.005	0.0462753659817618
CAPZA1	0.399802054736928	0.0432797810095988	0.334	0.314	1
ATP2C1	0.689129208957675	0.0431992131284805	0.339	0.338	1
TCAF2	0.00298604885337931	0.0431921123392508	0.044	0.019	1
SIX4	0.000260444801962606	0.0431765433237064	0.054	0.021	1
CAMK2D	0.345513940495124	0.0430812696614387	0.173	0.156	1
NKG7	0.466270841130596	0.0429951977083727	0.024	0.032	1
DENND2D	0.663737222611555	0.0429886696912825	0.178	0.173	1
DYNC2H1	0.0343604442543563	0.042951386079256	0.083	0.055	1
APLP2	0.799927809185775	0.0429369128869979	0.605	0.652	1
RNF138	0.146134489790102	0.0426210278471048	0.132	0.107	1
IARS2	0.313495688302442	0.0425976058887865	0.366	0.341	1
CERS6	0.0732018824674383	0.0424557917943309	0.168	0.134	1
ZBTB11	0.313962377236787	0.0424067247068035	0.159	0.139	1
OXNAD1	0.0755546918256901	0.04223132351482	0.061	0.041	1
CELF2	0.903470411679465	0.0421923111461741	0.044	0.043	1
COMMD3	0.023954556355654	0.0421284538908402	0.09	0.059	1
BMI1	0.0603593664818222	0.0420783872586101	0.095	0.068	1
EVL	0.31552287000949	0.0420170388309299	0.056	0.072	1
PIK3C3	0.321112642553852	0.0419570208158496	0.102	0.087	1
PUM3	0.415880875312934	0.0418751495199168	0.254	0.238	1
PARP9	0.445287569609084	0.0418662036002803	0.356	0.341	1
PLXNA1	0.4589171956543	0.041852205531607	0.12	0.108	1
TAF2	0.287260963162382	0.0417956906461661	0.137	0.119	1
SET	0.981801169084098	0.0416996000207175	0.585	0.636	1
ITGA9	2.48801136177342e-08	0.0416069229275656	0.027	0.002	0.000423509294001072
SLC51A	0.000728762509790142	0.0415351184759838	0.044	0.017	1
KCNN4	0.159605571115691	0.0415155284856801	0.398	0.358	1
GPR87	0.00131437413601026	0.0415116287003328	0.046	0.019	1
FYN	0.217728528800979	0.0415116287003328	0.029	0.02	1
LPXN	0.627715525997832	0.0415116287003328	0.024	0.021	1
RNF44	0.291239563175274	0.0414505870687346	0.212	0.191	1
IL10RA	0.265470778560803	0.0414311067214317	0.024	0.036	1
RGL2	0.443433776853935	0.0413735715253766	0.222	0.207	1
ZNF24	0.471866291200481	0.0413546892475694	0.215	0.202	1
EMB	0.0188065139831807	0.0413531223023944	0.08	0.051	1
PUS7	0.083739502259769	0.0413531223023944	0.073	0.052	1
THAP4	0.306406131636997	0.0412264875964478	0.263	0.243	1
NDUFB4	0.311167641764613	0.0412056455486329	0.883	0.912	1
GDE1	0.205871195612996	0.0411735860744203	0.273	0.244	1
ASB6	0.113988617590891	0.0411634363641605	0.117	0.092	1
CNDP2	0.10329442708658	0.0411282556060631	0.376	0.332	1
SEC24B	0.468834978988895	0.0411232729005664	0.112	0.102	1
SLC6A14	0.00858736711449864	0.0411133394813439	0.11	0.07	1
SND1	0.892073225066186	0.0410115492302123	0.4	0.409	1
RIOX2	0.106636545273222	0.0410068135627674	0.159	0.128	1
GZMM	0.250930036877133	0.040701534123107	0.022	0.014	1
XPNPEP1	0.290432078170641	0.040698245550768	0.222	0.201	1
CLEC2B	0.212711347808507	0.0406239982200374	0.02	0.032	1
NAAA	0.389956429208542	0.04054926034789	0.061	0.051	1
SPOCK2	0.0446862237108181	0.0405219243080211	0.029	0.055	1
CD3EAP	0.112526173486321	0.0404247602191536	0.107	0.083	1
FAM160A2	0.180478789554076	0.0401744830929056	0.171	0.146	1
SEC61G	0.327284120519667	0.0400737791380035	0.861	0.869	1
TRUB2	0.357509605159628	0.0399946634637244	0.224	0.206	1
OSTF1	0.718638053227779	0.0399878342512336	0.188	0.203	1
TREM1	0.00336439380923544	0.039896555162463	0.015	0.003	1
RAB7B	3.25160461557437e-05	0.0398884921929477	0.029	0.006	0.553488137663069
DOCK2	0.00206569429023888	0.0398804672115631	0.024	0.007	1
STAB1	0.569852262076247	0.0398645301443504	0.015	0.011	1
FAM50B	0.00567302912807624	0.0398099084674528	0.056	0.029	1
SH2D2A	0.434074831360287	0.0397794808502733	0.029	0.038	1
MOCOS	0.0482844083126133	0.0397130120127112	0.085	0.059	1
UBE2W	0.10170193303	0.0396986034332411	0.085	0.063	1
INTS13	0.0320195730585501	0.0396631379943783	0.107	0.075	1
NEIL2	0.168195960117102	0.0396631379943783	0.093	0.073	1
CUL2	0.147595290637233	0.039607991736418	0.117	0.094	1
SMIM30	0.202102631419779	0.0393876219251092	0.198	0.172	1
XRN1	0.790406988140838	0.0393876219251092	0.166	0.163	1
ECPAS	0.34788316781813	0.0393817812554929	0.185	0.167	1
LHPP	0.0854827818815151	0.0393415448889389	0.224	0.185	1
RAB1B	0.654807761352991	0.0393381479505007	0.422	0.423	1
NDUFB10	0.260758340580586	0.0393107054616857	0.744	0.781	1
CINP	0.120722774397692	0.0392969063567523	0.239	0.203	1
OXLD1	0.157353124741456	0.0392643314210253	0.246	0.214	1
ATP6V1A	0.294003569342984	0.0392483250410745	0.241	0.219	1
SEC11A	0.962609575125617	0.0391298481297521	0.576	0.641	1
IPO7	0.31737289689884	0.0390883865641792	0.295	0.272	1
B4GALNT4	4.64712199482303e-10	0.0390421310682623	0.032	0.002	7.91033105958775e-06
MATR3	2.77548284123254e-07	0.0390421310682623	0.032	0.004	0.00472442689234603
APBA2	4.00015828848964e-06	0.0390360874172557	0.034	0.007	0.0680906943866707
MRAS	0.00016251451685809	0.0390240853121516	0.037	0.011	1
C1R	0.0288757432810252	0.0388991407553943	0.083	0.054	1
ARHGAP8	0.0587871481062081	0.0388830480988033	0.093	0.066	1
PA2G4	0.460709722224353	0.03880769335061	0.517	0.578	1
ANKZF1	0.641791870355919	0.0386872848722421	0.161	0.154	1
RCOR1	0.258087456138614	0.0386562619840351	0.19	0.168	1
STK16	0.181149969960784	0.0386346318219334	0.215	0.186	1
HSBP1L1	0.383810559234492	0.0384833177170062	0.273	0.256	1
SREK1IP1	0.238161001177766	0.0384686182257803	0.293	0.266	1
TRIM28	0.793289595571047	0.0384649770288001	0.498	0.529	1
NEXN	1.43032936801808e-07	0.038192258514801	0.027	0.002	0.00243470665024038
ZEB2	0.702284565538247	0.0381487829523361	0.022	0.026	1
PPARGC1B	0.0394982118841797	0.0381222491309539	0.068	0.044	1
SS18	0.144942426826329	0.0379981231970782	0.141	0.115	1
ZNF639	0.174080360309324	0.0379854813400859	0.159	0.133	1
ADAM28	0.363193275773068	0.0379823537459896	0.134	0.118	1
ENTPD4	0.201114132167941	0.0379792391362003	0.154	0.13	1
CCDC51	0.294134692162875	0.0379669089362868	0.161	0.142	1
RMDN1	0.40090954083573	0.0379282016887629	0.19	0.175	1
MRTO4	0.484212387872561	0.0379110092824981	0.198	0.186	1
P4HA2	0.742147373687317	0.0378183383125124	0.251	0.246	1
AIMP2	0.505771940423612	0.0377869067056111	0.29	0.278	1
DRAP1	0.180856796164199	0.0376309908031909	0.344	0.404	1
AHSA1	0.763745750275149	0.0376006926986638	0.417	0.413	1
PPP1R3C	2.87457742517708e-10	0.0373388524861453	0.027	0.001	4.89310569313642e-06
LDB3	1.545443033148e-07	0.0373388524861453	0.02	0.001	0.00263065313102453
AFF2	0.0244254961003335	0.0373209108610974	0.039	0.02	1
CYP2C9	0.0650845949738374	0.0373150961097844	0.044	0.027	1
SAMD12	0.317388148295131	0.0372077750623142	0.188	0.168	1
GMPR2	0.230713111247	0.0371892675919597	0.227	0.201	1
EPPK1	0.175557045665593	0.0371878829540922	0.205	0.176	1
ENTPD2	0.462276277141123	0.0371651467609956	0.237	0.222	1
ALAS1	0.676890288809319	0.0371426166787597	0.263	0.259	1
GSPT2	9.12513497987404e-05	0.0364818907496984	0.037	0.01	1
AGO2	0.0917671396235122	0.0364818907496983	0.241	0.202	1
CFAP36	0.492079570423454	0.0364818907496983	0.388	0.378	1
GK5	0.959988339736179	0.0364818907496983	0.249	0.254	1
STRA6	0.0825170970249928	0.0364818907496983	0.032	0.053	1
ZNF574	0.218235945840701	0.0364818907496983	0.115	0.095	1
LRRN3	0.04509666815312	0.0364818907496983	0.015	0.005	1
VWA5B2	0.000478324179564354	0.0364818907496982	0.037	0.012	1
BORCS7	0.316849325670222	0.0364818907496982	0.188	0.168	1
STING1	0.604564514993184	0.0364818907496982	0.141	0.156	1
SNTB1	0.160384524467503	0.0364818907496982	0.085	0.066	1
LENG9	0.311152640451782	0.0364818907496982	0.073	0.06	1
KDSR	0.356053724054883	0.0364818907496982	0.122	0.107	1
LIN7C	0.178347262284233	0.0364818907496981	0.151	0.127	1
CD247	0.322921455280473	0.0364818907496981	0.029	0.021	1
RPUSD1	0.236433321477424	0.036481890749698	0.173	0.15	1
FAM174A	0.101711720885254	0.036481890749698	0.168	0.136	1
COX7A2	0.474471660464484	0.0362950252561545	0.922	0.943	1
CDC42	0.895159728154736	0.0360780572856507	0.673	0.681	1
SSU72	0.864438991742754	0.0359515856377215	0.451	0.479	1
HID1	0.935784925891767	0.0358907434187928	0.356	0.366	1
PLA2G10	0.632975794159006	0.0358828892709296	0.271	0.296	1
POLR2B	0.261428668066279	0.0357830798661446	0.229	0.204	1
RPP38	0.524916695918758	0.0357504864040511	0.171	0.159	1
ZNF561	0.149506781448792	0.0356980303441672	0.115	0.092	1
DPH2	0.152583279822966	0.0356894188589188	0.102	0.081	1
TMTC2	0.0731976446479877	0.0356770399389276	0.088	0.063	1
SAMSN1	0.385908446101664	0.0356716155018395	0.037	0.048	1
HGH1	0.0757649485094956	0.0356624104431495	0.068	0.047	1
SLA	0.708187597548303	0.035647239270885	0.022	0.026	1
RNF150	0.000321885330931172	0.0356334961113774	0.032	0.009	1
CLEC5A	0.000359144346343354	0.0356254377468734	0.015	0.002	1
AIMP1	0.683140072803886	0.0353481421326957	0.422	0.432	1
DECR1	0.624202091153194	0.0353391619446951	0.407	0.402	1
MCL1	0.228742680708416	0.0352652820696826	0.578	0.619	1
MARCHF6	0.553958003251962	0.0351516047717282	0.261	0.249	1
C12orf45	0.304026455315348	0.0351442040141869	0.268	0.244	1
ZNF146	0.688257265875454	0.0351214992854949	0.241	0.234	1
PHYKPL	0.639437754251472	0.0350846073078928	0.185	0.2	1
CIAPIN1	0.518113694583077	0.0350791730496077	0.22	0.209	1
ARHGAP12	0.298320650861617	0.0350764400385571	0.224	0.201	1
CSRP2	0.973688847258979	0.0350370282945404	0.146	0.15	1
MRPL44	0.233038535467409	0.0350282936081995	0.195	0.171	1
PIGQ	0.857835517396658	0.0350105035330301	0.156	0.155	1
SEPHS1	0.248071697690568	0.034973584244421	0.154	0.133	1
DYM	0.35934784656414	0.0349314391862982	0.112	0.098	1
C9orf85	0.141037773499191	0.034924745384404	0.122	0.098	1
FAM189B	0.234024342832072	0.0349043126363634	0.105	0.087	1
ZNF771	0.362320620464293	0.0348903902674109	0.09	0.077	1
JRK	0.0815729142463094	0.0348359179061388	0.059	0.039	1
NCF2	0.857604341194548	0.0348245728869245	0.032	0.03	1
ARHGAP30	0.24648792859861	0.0348014071107802	0.029	0.02	1
ZNF134	0.0051962027082463	0.0347974830383454	0.041	0.018	1
WDR86	0.000311236000106179	0.0347856000887998	0.034	0.01	1
IL32	0.697250526982229	0.0347735482873368	0.878	0.894	1
LBP	6.80809643743189e-07	0.0347654181606766	0.015	0	0.0115887417557966
MYOF	0.502313841432306	0.0347062658598466	0.349	0.334	1
AHR	0.507383332207475	0.0345646877554073	0.256	0.284	1
ACLY	0.698849831865785	0.0344494484681844	0.239	0.234	1
SURF2	0.614926875264745	0.0343783253113223	0.22	0.212	1
STK39	0.199381377167643	0.0342663361178698	0.173	0.148	1
PPP1R18	0.0329647964526874	0.0341568378034546	0.059	0.095	1
SYTL3	0.253142351554188	0.0340079918167388	0.049	0.037	1
FLNC	0.0906279858442761	0.0339501058807754	0.029	0.017	1
NPPC	0.0543681797767739	0.0339382020962199	0.024	0.012	1
TMEM163	0.00286175135294003	0.033932208128677	0.029	0.01	1
NABP1	0.0079650639690515	0.0336778178729957	0.105	0.161	1
NOL3	0.638435730857885	0.0336165570553089	0.193	0.186	1
TMEM147	0.991931159010549	0.0336032166169056	0.534	0.562	1
H1-0	0.785732087118038	0.033564407367404	0.41	0.433	1
ETV7	0.894239042646593	0.0334794025881747	0.132	0.132	1
MAPKAPK3	0.353404909432895	0.0334605387744611	0.149	0.133	1
BOK	0.234576231897646	0.0334478306600647	0.146	0.125	1
CCNY	0.174357196807022	0.0333490012647356	0.115	0.093	1
FSTL1	0.28464285904284	0.0333490012647356	0.095	0.079	1
AKR1B1	0.714684264098618	0.0332865515898917	0.063	0.059	1
TSPYL4	0.732797402535446	0.0332579898754119	0.066	0.062	1
FGFRL1	0.168642698767273	0.0332362312460442	0.076	0.058	1
LST1	0.731020029168294	0.0332067587168375	0.034	0.039	1
COA5	0.32398567954578	0.0332007998633395	0.3	0.276	1
FAM149A	0.024917325721737	0.0331615324580868	0.056	0.033	1
TMOD1	0.0927378425874348	0.0331615324580868	0.051	0.034	1
IGHG4	0.452997876944271	0.0331150396512996	0.022	0.017	1
PKIA	0.0005692765350567	0.0330672263369337	0.024	0.006	1
GALNT18	2.45751350010925e-08	0.0330509853494247	0.024	0.001	0.000418317947988596
MBP	0.301429042956383	0.0329912163129427	0.205	0.184	1
PRRG4	0.737678105650557	0.0329386346725602	0.334	0.356	1
COA8	0.231111916231757	0.0328796540695027	0.207	0.182	1
CASP7	0.445266173999392	0.0328285713984018	0.176	0.161	1
EPB41L2	0.363269436235441	0.032760725310629	0.149	0.133	1
BTBD1	0.205168690541949	0.0326336755022284	0.134	0.112	1
CCT4	0.746530946911666	0.03259845626247	0.52	0.562	1
ANAPC15	0.969091418870459	0.0325739108226952	0.285	0.292	1
CUEDC2	0.907007331233704	0.0325668407463149	0.268	0.28	1
DMXL2	0.394790749477222	0.0324710595845693	0.051	0.063	1
NUDT18	0.207287381106878	0.0324621192973607	0.085	0.068	1
LPAR6	0.102639905825187	0.032351641604972	0.054	0.036	1
FCGR2A	0.273002220533729	0.0323326355430764	0.02	0.03	1
TBC1D4	0.148783984986177	0.0323134537529972	0.041	0.028	1
NAIP	0.91014402004106	0.0322940937862648	0.022	0.023	1
SLC14A1	0.947751117776438	0.032274553148711	0.015	0.014	1
HLA-DOA	0.0589259872834544	0.0322647142861897	0.032	0.017	1
