	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
ITSN2	2.94459155557101e-27	0.461014470004538	0.659	0.455	4.52878181246822e-23	Epithelial cells 1	ITSN2
SLC7A1	3.00989779052604e-27	0.363549760894945	0.516	0.258	4.62922280182905e-23	Epithelial cells 1	SLC7A1
LAMA3	3.33498173054209e-27	0.705010714850697	0.713	0.565	5.12920190157373e-23	Epithelial cells 1	LAMA3
PQBP1	3.37424114364988e-27	0.352191388894234	0.874	0.792	5.18958287893352e-23	Epithelial cells 1	PQBP1
GOLGA3	3.39076028518861e-27	0.36783354095943	0.525	0.271	5.21498931862008e-23	Epithelial cells 1	GOLGA3
STX3	3.93985885007896e-27	0.296892444115691	0.46	0.206	6.05950291142144e-23	Epithelial cells 1	STX3
HGD	3.9949140992117e-27	0.470493070136316	0.734	0.568	6.14417788458759e-23	Epithelial cells 1	HGD
BMF	4.03559176455417e-27	0.263564454652648	0.266	0.076	6.20674013388431e-23	Epithelial cells 1	BMF
PIGU	4.21467830256637e-27	0.318338617321887	0.446	0.201	6.48217522934708e-23	Epithelial cells 1	PIGU
RAP1B	4.80070384637716e-27	0.374806996608542	0.835	0.751	7.38348251572807e-23	Epithelial cells 1	RAP1B
SNRPB2	5.19245405376394e-27	0.338112517203696	0.918	0.838	7.98599433468894e-23	Epithelial cells 1	SNRPB2
OS9	5.30525814658235e-27	0.351081453055717	0.915	0.849	8.15948702944365e-23	Epithelial cells 1	OS9
MLLT1	5.57482369128236e-27	0.283102365192735	0.377	0.15	8.57407883719226e-23	Epithelial cells 1	MLLT1
PRAG1	5.66576366096088e-27	0.354181567863278	0.464	0.218	8.71394451055783e-23	Epithelial cells 1	PRAG1
TAF10	6.02025579430985e-27	0.417807679447234	0.695	0.501	9.25915341164856e-23	Epithelial cells 1	TAF10
CTSL	6.42383205103661e-27	0.30719397403918	0.501	0.235	9.87985369449431e-23	Epithelial cells 1	CTSL
ALOX5	6.59287735859539e-27	0.388347678824379	0.512	0.256	1.01398453775197e-22	Epithelial cells 1	ALOX5
CXorf38	7.1720837400412e-27	0.316018801103074	0.401	0.172	1.10306647921834e-22	Epithelial cells 1	CXorf38
CCN1	7.21008406405909e-27	0.55898199595246	0.774	0.641	1.10891092905229e-22	Epithelial cells 1	CCN1
KLF13	7.29193174662764e-27	0.321921937431271	0.419	0.184	1.12149910263133e-22	Epithelial cells 1	KLF13
FGD6	8.06021874947826e-27	0.337367923920821	0.46	0.21	1.23966164366976e-22	Epithelial cells 1	FGD6
DLGAP4	8.29620558938182e-27	0.44416258766448	0.633	0.416	1.27595641964692e-22	Epithelial cells 1	DLGAP4
SOGA1	8.47440361534831e-27	0.287840326628301	0.304	0.103	1.30336327604057e-22	Epithelial cells 1	SOGA1
CCDC22	8.6145573303725e-27	0.34426325588996	0.482	0.236	1.32491891741129e-22	Epithelial cells 1	CCDC22
EDEM2	8.74339855465292e-27	0.402694208661912	0.546	0.296	1.34473469770562e-22	Epithelial cells 1	EDEM2
PTK7	8.94083712579024e-27	0.296422296473881	0.352	0.134	1.37510074994654e-22	Epithelial cells 1	PTK7
FBXO7	9.09963118967909e-27	0.419427530385694	0.781	0.666	1.39952327697264e-22	Epithelial cells 1	FBXO7
CHCHD6	9.77006567843413e-27	0.340867530471151	0.445	0.207	1.50263610134317e-22	Epithelial cells 1	CHCHD6
PIGX	9.9536744111671e-27	0.338517092935872	0.451	0.208	1.5308751244375e-22	Epithelial cells 1	PIGX
RANBP1	1.06342022577672e-26	0.483802453501793	0.919	0.886	1.63554030724459e-22	Epithelial cells 1	RANBP1
RBX1	1.07651004002086e-26	0.349252820524512	0.969	0.952	1.65567244155209e-22	Epithelial cells 1	RBX1
PLEKHF1	1.12953428550208e-26	0.296943390335093	0.266	0.08	1.7372237311022e-22	Epithelial cells 1	PLEKHF1
C15orf39	1.32812803278445e-26	0.358543822865103	0.398	0.173	2.04266091442249e-22	Epithelial cells 1	C15orf39
RAB11B	1.34427336124295e-26	0.360676244068548	0.946	0.852	2.06749242959166e-22	Epithelial cells 1	RAB11B
SLC25A25	1.40284563710247e-26	0.372643533042534	0.497	0.245	2.1575765898636e-22	Epithelial cells 1	SLC25A25
EIF3G	1.44397593258425e-26	0.367383747270668	0.961	0.936	2.22083498431457e-22	Epithelial cells 1	EIF3G
NPC1	1.46488118616541e-26	0.303114061165994	0.371	0.146	2.2529872643224e-22	Epithelial cells 1	NPC1
TFPI2	1.4765778154234e-26	0.487211461754979	0.368	0.143	2.27097668012118e-22	Epithelial cells 1	TFPI2
DNM1	1.51838197237459e-26	0.263937354216981	0.28	0.085	2.33527147351212e-22	Epithelial cells 1	DNM1
TCTN1	1.51985178560815e-26	0.312021137221273	0.485	0.224	2.33753204626534e-22	Epithelial cells 1	TCTN1
EP300	1.53649737627479e-26	0.37699075883307	0.573	0.33	2.36313296471063e-22	Epithelial cells 1	EP300
LURAP1L	1.66718324065848e-26	0.399612945151324	0.463	0.223	2.56412782413274e-22	Epithelial cells 1	LURAP1L
DNMT3A	1.7587176945241e-26	0.312159200769001	0.424	0.186	2.70490781417807e-22	Epithelial cells 1	DNMT3A
ASPHD1	1.76233833133637e-26	0.306513954545621	0.286	0.094	2.71047635359534e-22	Epithelial cells 1	ASPHD1
RTP4	1.84922884261291e-26	0.381520078564784	0.499	0.251	2.84411395993865e-22	Epithelial cells 1	RTP4
VSIG10	1.95468963922511e-26	0.326819645672779	0.442	0.2	3.00631266512823e-22	Epithelial cells 1	VSIG10
PSENEN	2.00553257869954e-26	0.356794862953739	0.879	0.815	3.08450910603989e-22	Epithelial cells 1	PSENEN
SPART	2.01856830769076e-26	0.30701366913276	0.374	0.145	3.10455805722838e-22	Epithelial cells 1	SPART
SNX3	2.3686609943218e-26	0.388794273832506	0.949	0.898	3.64300060926692e-22	Epithelial cells 1	SNX3
EIF2AK2	2.3701679310547e-26	0.458353606950924	0.772	0.649	3.64531827796213e-22	Epithelial cells 1	EIF2AK2
MPZL3	2.49359641410961e-26	0.290159772531259	0.316	0.113	3.83515128490059e-22	Epithelial cells 1	MPZL3
NONO	2.57398301906021e-26	0.336314728075613	0.963	0.909	3.9587858833146e-22	Epithelial cells 1	NONO
HDAC2	2.68562424427857e-26	0.386700171930866	0.873	0.818	4.13049008770044e-22	Epithelial cells 1	HDAC2
MAP7D1	2.76608775793986e-26	0.358846594412216	0.528	0.275	4.25424297171151e-22	Epithelial cells 1	MAP7D1
DUSP3	2.79431162580184e-26	0.389961029260607	0.593	0.355	4.29765128048323e-22	Epithelial cells 1	DUSP3
RBCK1	3.14654493951059e-26	0.502760525581086	0.915	0.873	4.83938611696729e-22	Epithelial cells 1	RBCK1
PTPN11	3.30262985853425e-26	0.428965851294242	0.603	0.381	5.07944472242568e-22	Epithelial cells 1	PTPN11
CLCF1	3.32454019838387e-26	0.587939510127499	0.445	0.208	5.11314282511439e-22	Epithelial cells 1	CLCF1
THAP7	3.4836059248416e-26	0.365524936408779	0.518	0.274	5.35778591240638e-22	Epithelial cells 1	THAP7
SUMO1	3.53585012463457e-26	0.360360312780722	0.955	0.93	5.43813749168798e-22	Epithelial cells 1	SUMO1
POLR3H	3.54021791589152e-26	0.323710222437252	0.41	0.18	5.44485515464116e-22	Epithelial cells 1	POLR3H
DTX3	3.74755681994456e-26	0.281068864828693	0.346	0.128	5.76374238907473e-22	Epithelial cells 1	DTX3
LRG1	3.89417662498195e-26	0.345743808120506	0.497	0.242	5.98924364922224e-22	Epithelial cells 1	LRG1
PPP1R18	3.91027227231261e-26	0.299428775273657	0.34	0.125	6.0139987548168e-22	Epithelial cells 1	PPP1R18
SLC10A3	3.98888278885623e-26	0.353630797158609	0.475	0.23	6.13490172926088e-22	Epithelial cells 1	SLC10A3
BBX	4.04473180049235e-26	0.456434560495883	0.787	0.703	6.22079750915723e-22	Epithelial cells 1	BBX
RAB4B	4.07872817549689e-26	0.267628157194326	0.281	0.089	6.27308393391421e-22	Epithelial cells 1	RAB4B
PIP4K2C	4.20549324467758e-26	0.324547216820663	0.424	0.192	6.46804861031412e-22	Epithelial cells 1	PIP4K2C
PATZ1	4.36343140440785e-26	0.316397166024081	0.406	0.174	6.71095749997927e-22	Epithelial cells 1	PATZ1
LAMP2	4.36359898847405e-26	0.475341140689417	0.81	0.726	6.7112152442731e-22	Epithelial cells 1	LAMP2
TNFRSF12A	4.51888393065049e-26	0.669851398307669	0.919	0.851	6.95004348534045e-22	Epithelial cells 1	TNFRSF12A
UPK1B	4.61765450528709e-26	0.859134868336763	0.304	0.109	7.10195262913155e-22	Epithelial cells 1	UPK1B
MBNL2	4.67776657567192e-26	0.367320774833322	0.481	0.23	7.19440499338342e-22	Epithelial cells 1	MBNL2
ZNF414	4.73104241409929e-26	0.29520815207979	0.314	0.114	7.2763432328847e-22	Epithelial cells 1	ZNF414
TTC7A	4.84739315076721e-26	0.283172365866559	0.395	0.163	7.45529066587997e-22	Epithelial cells 1	TTC7A
SMC1B	4.88631160141272e-26	0.309707721774905	0.313	0.108	7.51514724297276e-22	Epithelial cells 1	SMC1B
LRRC1	5.25410104392449e-26	0.317190824957713	0.433	0.195	8.08080740555587e-22	Epithelial cells 1	LRRC1
CRKL	6.03778879313398e-26	0.318201040718597	0.407	0.176	9.28611916384005e-22	Epithelial cells 1	CRKL
C4BPB	6.30602954617284e-26	0.399423584676684	0.398	0.17	9.69867344201383e-22	Epithelial cells 1	C4BPB
MIB1	6.55312271151974e-26	0.296617120633769	0.373	0.151	1.00787027303174e-21	Epithelial cells 1	MIB1
ABHD11	6.59158049610429e-26	0.421799796056787	0.816	0.704	1.01378508030084e-21	Epithelial cells 1	ABHD11
POU5F1	6.68597165818191e-26	0.280673398855438	0.283	0.092	1.02830244102838e-21	Epithelial cells 1	POU5F1
CTXN1	6.75880971400359e-26	0.284170843091665	0.284	0.091	1.03950493401375e-21	Epithelial cells 1	CTXN1
NFKB2	6.76498709928583e-26	0.33698719912769	0.507	0.25	1.04045501587016e-21	Epithelial cells 1	NFKB2
DOT1L	7.01426811090451e-26	0.268811804925913	0.347	0.133	1.07879443545711e-21	Epithelial cells 1	DOT1L
C12orf43	7.15656926187051e-26	0.308456243384451	0.406	0.177	1.10068035247568e-21	Epithelial cells 1	C12orf43
ID4	7.40765948925398e-26	0.297727230821748	0.461	0.202	1.13929802944726e-21	Epithelial cells 1	ID4
SMAD3	7.57628478657997e-26	0.422601778180838	0.499	0.253	1.165232600176e-21	Epithelial cells 1	SMAD3
GADD45GIP1	7.69004829618279e-26	0.377813758889979	0.924	0.898	1.18272942795291e-21	Epithelial cells 1	GADD45GIP1
ARID5A	8.24820677977545e-26	0.325468790022946	0.314	0.115	1.26857420272946e-21	Epithelial cells 1	ARID5A
GPN3	8.42015667862222e-26	0.381846218741024	0.5	0.263	1.2950200971721e-21	Epithelial cells 1	GPN3
HSPBAP1	9.11245606873771e-26	0.255554725680104	0.281	0.091	1.40149574337186e-21	Epithelial cells 1	HSPBAP1
RSRC2	9.76513579324785e-26	0.376501596828106	0.919	0.852	1.50187788500152e-21	Epithelial cells 1	RSRC2
OSBPL8	9.98602867158202e-26	0.356113158807424	0.519	0.27	1.53585120968931e-21	Epithelial cells 1	OSBPL8
MBOAT1	1.04001002835788e-25	0.382075653425614	0.537	0.291	1.59953542361441e-21	Epithelial cells 1	MBOAT1
LRCH1	1.06110877747677e-25	0.350309061823208	0.467	0.227	1.63198529975927e-21	Epithelial cells 1	LRCH1
AAK1	1.17779875624773e-25	0.3540479780767	0.458	0.219	1.81145448710901e-21	Epithelial cells 1	AAK1
SCYL2	1.24500815363277e-25	0.332784721495444	0.478	0.234	1.91482254028719e-21	Epithelial cells 1	SCYL2
DENND6B	1.37385333990102e-25	0.267990283843603	0.292	0.097	2.11298643676778e-21	Epithelial cells 1	DENND6B
MRPL40	1.38695241189015e-25	0.426197001699262	0.807	0.745	2.13313280948705e-21	Epithelial cells 1	MRPL40
NR1D1	1.44959550709286e-25	0.346256268543963	0.287	0.097	2.22947788990881e-21	Epithelial cells 1	NR1D1
CTDSP2	1.45145846559496e-25	0.349704009690722	0.524	0.277	2.23234312008505e-21	Epithelial cells 1	CTDSP2
MFSD5	1.48712012052598e-25	0.301763575987799	0.436	0.202	2.28719074536895e-21	Epithelial cells 1	MFSD5
IFNAR2	1.50522765792819e-25	0.312507302361809	0.328	0.124	2.31504013789356e-21	Epithelial cells 1	IFNAR2
HNRNPA3	1.5333316163942e-25	0.409828214899179	0.99	0.97	2.35826402601427e-21	Epithelial cells 1	HNRNPA3
HECTD4	1.73939700037494e-25	0.299803647849659	0.424	0.189	2.67519258657666e-21	Epithelial cells 1	HECTD4
DDX39A	1.78180987183763e-25	0.479224548072073	0.795	0.685	2.74042358288628e-21	Epithelial cells 1	DDX39A
ALCAM	1.8046114077767e-25	0.396724950176117	0.479	0.241	2.77549234516057e-21	Epithelial cells 1	ALCAM
PFKFB3	1.81560865602638e-25	0.303299627777379	0.415	0.182	2.79240611296858e-21	Epithelial cells 1	PFKFB3
CSNK1G2	1.86911606662065e-25	0.361366654902088	0.519	0.277	2.87470051046256e-21	Epithelial cells 1	CSNK1G2
ZGPAT	1.87499730781057e-25	0.330444256846767	0.452	0.215	2.88374585941266e-21	Epithelial cells 1	ZGPAT
PRR13	1.88237945792749e-25	0.337009184112986	0.993	0.957	2.89509960629249e-21	Epithelial cells 1	PRR13
SRRD	2.03716744218043e-25	0.269163138595641	0.259	0.079	3.13316352607351e-21	Epithelial cells 1	SRRD
FZD5	2.18997559683323e-25	0.33547384503604	0.448	0.211	3.3681824679295e-21	Epithelial cells 1	FZD5
ZNF358	2.3417554842359e-25	0.334771671176198	0.397	0.174	3.60161993475481e-21	Epithelial cells 1	ZNF358
BMPR2	2.38093943064801e-25	0.3609738269024	0.572	0.324	3.66188484433664e-21	Epithelial cells 1	BMPR2
TOMM22	2.39463627912485e-25	0.377112799014882	0.867	0.829	3.68295059729401e-21	Epithelial cells 1	TOMM22
EFHC1	2.46484774042302e-25	0.298959581640547	0.388	0.164	3.7909358247706e-21	Epithelial cells 1	EFHC1
PPP2R5B	2.61028642593092e-25	0.29957186094749	0.317	0.117	4.01462052308175e-21	Epithelial cells 1	PPP2R5B
PIK3IP1	2.96308098234005e-25	0.334638081815562	0.319	0.117	4.55721855083899e-21	Epithelial cells 1	PIK3IP1
TBC1D16	2.98213148135275e-25	0.323713427397084	0.338	0.13	4.58651821832053e-21	Epithelial cells 1	TBC1D16
UHRF1BP1L	3.03454492319741e-25	0.282273465609701	0.314	0.114	4.66713009187762e-21	Epithelial cells 1	UHRF1BP1L
STAT5A	3.14435979001461e-25	0.27096621289819	0.305	0.109	4.83602535704247e-21	Epithelial cells 1	STAT5A
NCOA3	3.21825770417416e-25	0.307497320192729	0.445	0.208	4.94968034901986e-21	Epithelial cells 1	NCOA3
BRAP	3.22674456385628e-25	0.30234846095488	0.368	0.154	4.96273313921097e-21	Epithelial cells 1	BRAP
PUM2	3.63084701236744e-25	0.319976057228732	0.533	0.28	5.58424270502112e-21	Epithelial cells 1	PUM2
KIF21A	3.66806334708472e-25	0.424687055056712	0.603	0.401	5.6414814278163e-21	Epithelial cells 1	KIF21A
CNOT11	4.09588063042459e-25	0.302113433814645	0.421	0.191	6.29946440959302e-21	Epithelial cells 1	CNOT11
UBA1	4.39115897135153e-25	0.377361561690593	0.918	0.866	6.75360249793866e-21	Epithelial cells 1	UBA1
TMC6	4.554730853627e-25	0.425803733201454	0.669	0.5	7.00517605287833e-21	Epithelial cells 1	TMC6
UBE2O	4.76669718400086e-25	0.301619656546467	0.359	0.145	7.33118026899333e-21	Epithelial cells 1	UBE2O
NFKBIL1	4.8590294512645e-25	0.335850136577136	0.525	0.279	7.4731872960448e-21	Epithelial cells 1	NFKBIL1
SRSF2	4.90932439740823e-25	0.425755106787484	0.927	0.908	7.55054092321386e-21	Epithelial cells 1	SRSF2
UQCC2	5.02897610658622e-25	0.408224662760795	0.867	0.803	7.7345652519296e-21	Epithelial cells 1	UQCC2
COA3	5.16063121538577e-25	0.367107456887641	0.969	0.959	7.93705080926331e-21	Epithelial cells 1	COA3
COMT	6.84892993010126e-25	0.396369199689717	0.952	0.908	1.05336542324957e-20	Epithelial cells 1	COMT
PSMD11	7.67928312622865e-25	0.390376137013848	0.835	0.766	1.18107374481397e-20	Epithelial cells 1	PSMD11
RASL11A	8.14577269629266e-25	0.427564148755012	0.296	0.105	1.25281984068981e-20	Epithelial cells 1	RASL11A
CFLAR	8.38874500832149e-25	0.444361124749233	0.731	0.579	1.29018898227985e-20	Epithelial cells 1	CFLAR
ALKBH2	8.93113434927765e-25	0.319726846014931	0.4	0.181	1.3736084629189e-20	Epithelial cells 1	ALKBH2
FNDC3B	8.95483255124237e-25	0.399473033883126	0.786	0.671	1.37725324638108e-20	Epithelial cells 1	FNDC3B
SUDS3	9.37298788973524e-25	0.428399853194727	0.784	0.686	1.44156553744128e-20	Epithelial cells 1	SUDS3
UBL3	1.05538171918268e-24	0.345153594339454	0.503	0.263	1.62317708410296e-20	Epithelial cells 1	UBL3
PPP3R1	1.11517424054871e-24	0.299413169930333	0.368	0.155	1.71513798196392e-20	Epithelial cells 1	PPP3R1
NEDD9	1.14989504420305e-24	0.56818928303831	0.714	0.608	1.76853857798429e-20	Epithelial cells 1	NEDD9
RANBP3	1.20276285842456e-24	0.322693363369385	0.455	0.224	1.84984927625698e-20	Epithelial cells 1	RANBP3
NPLOC4	1.21423585445186e-24	0.297311150596714	0.463	0.221	1.86749474414695e-20	Epithelial cells 1	NPLOC4
TFE3	1.26626652704001e-24	0.309340165521894	0.427	0.196	1.94751791858754e-20	Epithelial cells 1	TFE3
HACD2	1.30597059936228e-24	0.381351216095205	0.618	0.393	2.00858278181918e-20	Epithelial cells 1	HACD2
APBA3	1.34090520242087e-24	0.281130736804698	0.322	0.122	2.0623122013233e-20	Epithelial cells 1	APBA3
UXS1	1.36799741384265e-24	0.332633114810787	0.496	0.248	2.10398002249e-20	Epithelial cells 1	UXS1
MAP4K3	1.38467830366067e-24	0.355208375271944	0.383	0.165	2.12963523103012e-20	Epithelial cells 1	MAP4K3
FGFR3	1.40697443984235e-24	0.278500266163946	0.257	0.08	2.16392668847753e-20	Epithelial cells 1	FGFR3
VNN1	1.48773425445434e-24	0.549927047775332	0.311	0.118	2.28813528335077e-20	Epithelial cells 1	VNN1
FSTL3	1.50112040276771e-24	0.759139671558893	0.313	0.119	2.30872317945673e-20	Epithelial cells 1	FSTL3
GLTP	1.50887614574125e-24	0.446805039245176	0.603	0.395	2.32065151215004e-20	Epithelial cells 1	GLTP
PXDC1	1.51780016950095e-24	0.305955586913797	0.388	0.168	2.33437666069246e-20	Epithelial cells 1	PXDC1
MAGT1	1.58217655413726e-24	0.411840029831034	0.76	0.633	2.4333875402631e-20	Epithelial cells 1	MAGT1
MAP3K8	1.6187272175584e-24	0.305534502508614	0.422	0.191	2.48960246060483e-20	Epithelial cells 1	MAP3K8
WASHC3	1.64091369016278e-24	0.416675727372097	0.731	0.611	2.52372525547035e-20	Epithelial cells 1	WASHC3
GMEB2	1.71047073761732e-24	0.273585707475681	0.316	0.118	2.63070399445544e-20	Epithelial cells 1	GMEB2
MAP3K2	1.7708225014632e-24	0.364945479721848	0.603	0.378	2.72352500725041e-20	Epithelial cells 1	MAP3K2
C9orf16	1.80132016737762e-24	0.346265769756831	0.981	0.975	2.77043041742678e-20	Epithelial cells 1	C9orf16
CPD	1.80426209117803e-24	0.59884418311262	0.759	0.639	2.77495509623182e-20	Epithelial cells 1	CPD
ABTB1	1.84188011658289e-24	0.32648494253176	0.473	0.231	2.83281161930448e-20	Epithelial cells 1	ABTB1
PIN4	1.90660910836599e-24	0.335939636564192	0.889	0.794	2.9323648086669e-20	Epithelial cells 1	PIN4
NUP50	2.05107153297869e-24	0.348680058191999	0.499	0.259	3.15454801772122e-20	Epithelial cells 1	NUP50
RNF213	2.32676605756518e-24	0.309044091630163	0.969	0.88	3.57856619653525e-20	Epithelial cells 1	RNF213
KPNA1	2.37817754776932e-24	0.29729130630914	0.467	0.228	3.65763706846921e-20	Epithelial cells 1	KPNA1
CNPY3	2.69173577777539e-24	0.381547957409642	0.835	0.77	4.13988962621855e-20	Epithelial cells 1	CNPY3
SLC39A11	2.71182441062786e-24	0.336081590092233	0.449	0.217	4.17078594354565e-20	Epithelial cells 1	SLC39A11
UBE3B	2.77339294284453e-24	0.288854477940627	0.376	0.163	4.26547834609489e-20	Epithelial cells 1	UBE3B
COL18A1	2.94004262154417e-24	0.429955912953917	0.811	0.703	4.52178555193493e-20	Epithelial cells 1	COL18A1
NFKBIB	3.15294787441419e-24	0.371361765052617	0.623	0.405	4.84923383084903e-20	Epithelial cells 1	NFKBIB
SRF	3.35820304570081e-24	0.345226524902876	0.401	0.184	5.16491628428784e-20	Epithelial cells 1	SRF
DENR	3.56088290542162e-24	0.378546598102903	0.807	0.746	5.47663790853845e-20	Epithelial cells 1	DENR
IRF2BP2	3.66170228809687e-24	0.410445140535572	0.862	0.794	5.63169811909298e-20	Epithelial cells 1	IRF2BP2
AKAP17A	3.90794618862285e-24	0.333453979132229	0.522	0.281	6.01042123810194e-20	Epithelial cells 1	AKAP17A
PSMD2	3.92954486436339e-24	0.363161434896731	0.901	0.838	6.0436400013909e-20	Epithelial cells 1	PSMD2
ELP5	4.08857843895978e-24	0.42921202548353	0.641	0.454	6.28823363912015e-20	Epithelial cells 1	ELP5
S100A13	4.09973928583821e-24	0.350834472470404	0.988	0.971	6.30539902161917e-20	Epithelial cells 1	S100A13
ABHD17A	4.16361296458204e-24	0.293550623235113	0.391	0.174	6.40363673952717e-20	Epithelial cells 1	ABHD17A
IQSEC2	4.19497345957003e-24	0.33918543250169	0.46	0.23	6.4518691808187e-20	Epithelial cells 1	IQSEC2
GCN1	4.25876403170739e-24	0.299067217335817	0.475	0.235	6.54997908076596e-20	Epithelial cells 1	GCN1
SLC38A1	4.60750238176243e-24	0.410693421174392	0.705	0.561	7.08633866315061e-20	Epithelial cells 1	SLC38A1
PRLR	4.65804135340683e-24	0.366501764347589	0.301	0.11	7.1640676015397e-20	Epithelial cells 1	PRLR
NHSL1	4.85132499446538e-24	0.318292024027947	0.478	0.229	7.46133784148775e-20	Epithelial cells 1	NHSL1
BIK	5.20436476527061e-24	0.502385321781771	0.711	0.573	8.0043130089862e-20	Epithelial cells 1	BIK
RFFL	5.30838544790629e-24	0.265017652472488	0.371	0.156	8.16429681887988e-20	Epithelial cells 1	RFFL
EPS15L1	5.51780379867805e-24	0.295512204794065	0.377	0.163	8.48638224236684e-20	Epithelial cells 1	EPS15L1
NFE2L2	5.63760745406245e-24	0.409789176686463	0.867	0.785	8.67064026434805e-20	Epithelial cells 1	NFE2L2
COQ10B	5.63962134618621e-24	0.32613619227319	0.451	0.219	8.6737376304344e-20	Epithelial cells 1	COQ10B
HM13	5.76845240935577e-24	0.299791662208642	0.97	0.954	8.87187980558917e-20	Epithelial cells 1	HM13
SHFL	5.82516620763194e-24	0.363335347866731	0.564	0.318	8.95910562733792e-20	Epithelial cells 1	SHFL
TDG	5.83034730308224e-24	0.393900313861806	0.754	0.634	8.96707415214049e-20	Epithelial cells 1	TDG
APAF1	6.03631355596725e-24	0.275726302321877	0.394	0.172	9.28385024907764e-20	Epithelial cells 1	APAF1
UBXN4	6.77376619546569e-24	0.297125787232936	0.987	0.962	1.04180524086262e-19	Epithelial cells 1	UBXN4
SHB	6.88025619883839e-24	0.320839823999777	0.383	0.169	1.05818340338134e-19	Epithelial cells 1	SHB
TBL1X	7.02803293703615e-24	0.284287944456347	0.313	0.118	1.08091146571616e-19	Epithelial cells 1	TBL1X
FAS	7.34028548877395e-24	0.290740217134095	0.317	0.121	1.12893590817343e-19	Epithelial cells 1	FAS
