	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
CAB39	0.00846973025091119	0.0609830840441403	0.126	0.077	1
NCL	0.891928822216597	0.0608968010357782	0.839	0.844	1
MBOAT1	0.00300320580361707	0.0607890234404396	0.088	0.044	1
SCG5	0.00565129903344247	0.0607890234404396	0.088	0.046	1
CPNE8	0.0639276818542285	0.0607667717203392	0.207	0.161	1
AXIN2	0.00705927554478946	0.0607516046949253	0.144	0.09	1
APEH	0.21398011341747	0.0607341503810451	0.246	0.214	1
ODF3B	0.0431261021532243	0.0607174595728692	0.186	0.138	1
MKRN1	0.0320193193854288	0.060704098303911	0.312	0.245	1
UHRF1	0.0100037888781438	0.0606983696977459	0.06	0.029	1
MLX	0.0471250338424063	0.060686176483264	0.235	0.183	1
RNF4	0.0942965000454563	0.060686176483264	0.235	0.191	1
TNRC6C	0.0272658734767913	0.0606657940264856	0.161	0.112	1
IRAK1	0.00353403799343084	0.060642406818673	0.091	0.047	1
CYP2U1	0.00671151863671446	0.060642406818673	0.088	0.047	1
TNS2	0.118924940596383	0.060630868350655	0.298	0.252	1
RMDN1	0.0348640474886242	0.0606116024904735	0.133	0.092	1
TIGAR	0.000121081437101878	0.0605835008700338	0.067	0.023	1
TTC39C	0.0142019262402755	0.0605546950748929	0.112	0.069	1
THBS3	0.0386415625416028	0.0605284771265962	0.161	0.116	1
CCND1	0.0388034476980614	0.0605284771265962	0.123	0.084	1
PDE6D	0.0620542467245961	0.0605045132869051	0.214	0.168	1
SH3BP5L	0.0181664958935269	0.0604948623674376	0.081	0.046	1
UFD1	0.419870306297138	0.0604920695346277	0.312	0.295	1
GPR176	0.0171088372775796	0.0604707550868499	0.13	0.084	1
STAT5B	0.0572509722824928	0.0604707550868499	0.123	0.087	1
ZFX	0.0248149824808474	0.0604487690326112	0.182	0.13	1
CDCA5	0.0013932363614018	0.0604318728584079	0.046	0.015	1
WASHC2C	0.0348888805338982	0.0603903486872396	0.161	0.116	1
FBXL20	0.07368101268484	0.0603903486872396	0.147	0.11	1
HLX	0.00700700905000408	0.0603463812506665	0.077	0.04	1
DTX1	0.00718690231585226	0.0603463812506665	0.074	0.037	1
IFI44	0.00196995067030523	0.06032905480645	0.13	0.072	1
ULK3	0.00625279510919787	0.06032905480645	0.14	0.086	1
BMT2	0.020378172486613	0.06032905480645	0.137	0.091	1
ENO2	0.0358040523402531	0.06032905480645	0.126	0.086	1
SPTLC2	0.034294152824246	0.0603132573474886	0.179	0.13	1
SIK2	0.0501961693744277	0.0603132573474886	0.172	0.128	1
ZDHHC4	0.127872087010511	0.0602855054735829	0.267	0.226	1
MLKL	1.97107140315376e-05	0.0602792567809059	0.06	0.016	0.335515774244833
FOSL2	0.0616775393022503	0.0602514014921878	0.347	0.286	1
PGAP6	0.00041582943949399	0.0601969545197263	0.084	0.036	1
TESC	0.00464618773701235	0.0601256429471748	0.032	0.01	1
FAM122B	0.010671068969444	0.0601183029487473	0.102	0.059	1
RALA	0.436621919774213	0.0600815686483808	0.358	0.338	1
MAN2A2	0.00118718375378185	0.060046573111619	0.077	0.034	1
AKAP8L	0.0620446489053822	0.0600398671907965	0.168	0.127	1
FAM160B2	0.074879777988664	0.0600398671907965	0.168	0.129	1
PLEKHA4	0.15020809476887	0.0600398671907965	0.158	0.127	1
LDOC1	0.891266907287235	0.0600218287113143	0.428	0.439	1
CCT3	0.788091126218418	0.0600202174627558	0.439	0.442	1
CEP170	0.0911189920039253	0.0599710215397188	0.302	0.251	1
EML3	0.0308365232224241	0.0599710215397187	0.147	0.103	1
TPR	0.0750730457267466	0.0599710215397187	0.519	0.457	1
PROSER1	0.0100895415689089	0.0599710215397185	0.102	0.059	1
PCNX4	0.134602509150292	0.0599710215397184	0.218	0.182	1
FAM92A	0.0966005094832603	0.0599124099473202	0.34	0.291	1
MRPS5	0.143991571354663	0.059910108493587	0.295	0.252	1
ACTR8	0.0356424047954151	0.0598987585208006	0.119	0.081	1
CNKSR3	0.00693415264860581	0.059895227847149	0.067	0.033	1
AMPH	0.0360132388452637	0.0598295739156151	0.144	0.101	1
CAPRIN2	0.0161510972289392	0.0598228172105639	0.091	0.054	1
FAM167B	2.09962981456006e-06	0.0598153826118057	0.042	0.007	0.0357398987034413
CDC25B	0.0100893606866493	0.0597632751154433	0.158	0.103	1
TIMM8B	0.311657047317568	0.0597560788931814	0.393	0.371	1
EAF1	0.0079501791279696	0.0596736812581862	0.091	0.05	1
GINS2	0.362707871422376	0.0596736812581862	0.042	0.032	1
PIK3C3	0.00928614450844492	0.0596237607266597	0.168	0.111	1
NEU1	0.122943879782263	0.0596237607266595	0.319	0.275	1
HIKESHI	0.0997399921042432	0.0595576672489339	0.333	0.283	1
THY1	0.6607568541118	0.0595536958090421	0.726	0.764	1
NDUFAF7	0.031696268220707	0.0595441255339736	0.144	0.1	1
ABHD18	0.00282810882575751	0.0595236048697073	0.095	0.049	1
IGHV2-26	4.28626036893097e-10	0.0595010117486617	0.032	0	7.2960723999943e-06
ANXA10	3.36920107534041e-06	0.0595010117486617	0.018	0	0.0573505407044444
INTS4	0.0298621443232822	0.0594605008314	0.109	0.071	1
FARP2	0.0363054231795994	0.0594605008314	0.105	0.069	1
KDM5C	0.341561564773148	0.05944821122746	0.204	0.183	1
EIF4E2	0.149346606059969	0.0594299770777658	0.404	0.363	1
RNF181	0.0827406561391731	0.0594230270770868	0.505	0.435	1
ZNF703	0.294163284459901	0.0594170975394837	0.246	0.219	1
SOS1	0.0209449324911303	0.0594001093672944	0.13	0.086	1
NAE1	0.232323082044733	0.0593156978669067	0.211	0.182	1
XPO6	0.00781516597100464	0.059312607422766	0.112	0.066	1
MCTP2	0.0582671107740462	0.059312607422766	0.095	0.064	1
SCO2	0.0552797084290446	0.0592867933832417	0.179	0.134	1
ADARB2	1.93212503966695e-05	0.0592800204691659	0.063	0.018	0.328886324252108
RFX3	0.0101564203113425	0.0592552214551319	0.133	0.084	1
PSEN2	0.00137510861254521	0.0592205949735719	0.088	0.042	1
METAP1	0.0948708188239025	0.0592002575178997	0.147	0.113	1
TBL1XR1	0.0783391672462748	0.0591667229777479	0.281	0.231	1
ETV5	0.00948117488352975	0.0591637962357281	0.109	0.064	1
ZC3H4	0.0209763716096298	0.0591637962357281	0.105	0.066	1
SETD4	0.0209763716096298	0.0591637962357281	0.105	0.066	1
CGGBP1	0.0711295515054272	0.0591206981634226	0.305	0.251	1
SBNO2	0.0794447402876158	0.0591094538575652	0.116	0.083	1
ANP32A	0.247346883875484	0.0590993682900998	0.382	0.356	1
TNFAIP8	0.0309044855824866	0.0590140586997451	0.091	0.057	1
HPS5	0.0310925879246371	0.0590140586997451	0.098	0.063	1
ADPGK	0.0180148029002525	0.0590075272248231	0.182	0.128	1
CRTC2	0.0214781591988773	0.0590075272248231	0.186	0.132	1
SLC30A4	0.000945724562892268	0.0589137147566764	0.081	0.036	1
ARHGEF11	0.00208002383639772	0.0589137147566764	0.077	0.036	1
CLPP	0.099024608637047	0.0589137147566763	0.337	0.287	1
FBXO44	0.0422564499230545	0.0589137147566763	0.218	0.165	1
KIFAP3	0.225797178305224	0.0588743758596258	0.333	0.301	1
TMEM94	0.0343348087771858	0.0588152473614301	0.116	0.077	1
FBLN2	0.340392302950837	0.0588124808139296	0.642	0.677	1
ERAP2	9.44188743746777e-06	0.0588080266835997	0.049	0.011	0.160719807960576
SLC35B2	0.233330503739662	0.0587559742097348	0.333	0.301	1
ARHGAP18	0.134329406833654	0.058736588293484	0.204	0.167	1
B4GALT3	0.0249811710628503	0.0587249914859659	0.172	0.121	1
CD68	0.0485807617096213	0.0587249914859659	0.147	0.105	1
MRPL10	0.0553807919466242	0.0586965558730138	0.267	0.213	1
GOLGA3	0.0939150581361217	0.0586965558730138	0.242	0.197	1
ATP5MC3	0.308483557631031	0.0586904391946912	0.726	0.782	1
NAPG	0.217088072040735	0.0586826284303363	0.172	0.145	1
DDX60L	0.00364899557335842	0.0586667920934536	0.119	0.068	1
RIDA	0.016144993129337	0.0586667920934536	0.123	0.078	1
TAF12	0.0861322749109234	0.0586580310978966	0.277	0.23	1
ARID5A	0.152898840735218	0.0586419610671988	0.193	0.159	1
DIP2B	0.0251793514737581	0.058623735517305	0.14	0.095	1
VSNL1	0.000643560001594788	0.0586028895823858	0.067	0.026	1
GMPR2	0.0985464245940967	0.0586028895823857	0.232	0.19	1
RRAS	0.0803462013627744	0.0585653218448436	0.246	0.198	1
ABCG1	4.06813763018451e-08	0.0584881723773979	0.042	0.004	0.000692478387410006
GZMB	0.110580672523752	0.0584881723773979	0.007	0.002	1
ATG12	0.121498124940215	0.0584608203750292	0.309	0.263	1
VPS45	0.0506472242421403	0.0584391284038691	0.158	0.116	1
ARPC1A	0.00148817306341503	0.0584056698731333	0.095	0.046	1
TRAPPC9	0.00834092572354391	0.0583671358371288	0.119	0.072	1
TRAF5	0.0113715974453947	0.0583671358371288	0.112	0.068	1
CCDC122	0.016780005361469	0.0583671358371288	0.112	0.07	1
AKT3	0.0331288098327728	0.0583332701538398	0.225	0.168	1
AC098850.3	9.42286717029788e-11	0.0583266567461795	0.039	0.001	1.6039604497281e-06
CDV3	0.0372565198319672	0.0582949306850462	0.151	0.107	1
CWC15	0.13260546204377	0.0582212395897589	0.375	0.327	1
MSRB1	0.0393343714487744	0.0581821867899058	0.13	0.09	1
EXOC3	0.0289849397881142	0.0581498788469	0.158	0.111	1
MGST1	0.869634359709782	0.0581498788469	0.06	0.064	1
FAM50A	0.0856237057481959	0.0581290869889874	0.347	0.295	1
CCZ1	0.0249250876260685	0.0580956865026306	0.074	0.042	1
SLC35B3	0.130689318489	0.0580891866905435	0.193	0.158	1
RBM12	0.0131084532879244	0.0580332172982262	0.137	0.088	1
WDTC1	0.0186953298921071	0.0580332172982262	0.137	0.09	1
VPS37C	0.0543685251196231	0.0580332172982262	0.126	0.09	1
SLC25A12	0.058424247053897	0.058003965277404	0.144	0.105	1
CD37	0.000338757528213865	0.0579690960937048	0.042	0.011	1
CMC2	0.281403894680176	0.057956979020887	0.27	0.242	1
IDH3A	0.0646802480892085	0.0579490239545069	0.193	0.148	1
METTL9	0.208696580277429	0.0578923143676144	0.502	0.467	1
LRIF1	0.0131625852593636	0.0578833409186475	0.123	0.077	1
DMPK	0.0167426085717287	0.0578833409186475	0.13	0.084	1
AMOTL2	0.0269585630527543	0.0578744962418046	0.253	0.191	1
RABGGTA	0.0468516969781696	0.0578571822738007	0.151	0.109	1
TUFM	0.728866435310676	0.0578532560869098	0.561	0.571	1
TRADD	0.0516180418545962	0.0577849689897949	0.218	0.168	1
DUS1L	0.0121728827467739	0.0577566004742764	0.102	0.06	1
PPP6R1	0.0391784816521515	0.0577566004742764	0.095	0.061	1
LCA5	0.0148917633218876	0.0577095220412457	0.151	0.1	1
TRMT2A	0.0522496846941828	0.0576874545545967	0.168	0.125	1
RRP1B	0.144230594232292	0.0576662880988432	0.179	0.146	1
MRPS7	0.142892338480008	0.0576637029041541	0.326	0.282	1
PRR16	0.146868625632087	0.0576459685934749	0.193	0.16	1
MFAP1	0.192907374585019	0.0576459685934749	0.196	0.166	1
DTNA	8.37436111789651e-05	0.0576459685934747	0.046	0.011	1
EPS8L1	0.000607490779883106	0.057623266683296	0.074	0.03	1
BTN2A2	0.00261875667303979	0.057623266683296	0.074	0.034	1
DDX11	0.00335053884383083	0.057623266683296	0.07	0.033	1
RACGAP1	0.0247863631750429	0.057623266683296	0.053	0.027	1
ASF1A	0.513548820464789	0.0576076749189476	0.214	0.202	1
NEK3	0.0029085379203492	0.0576015772938856	0.102	0.054	1
NPIPB5	0.00675544583404143	0.0576015772938856	0.095	0.052	1
BBS10	0.0107774431820324	0.0576015772938856	0.098	0.057	1
HECTD3	0.00676380182840138	0.0575808341642041	0.126	0.076	1
NPC2	0.173878562900288	0.0575776413756313	0.856	0.853	1
MOV10	0.0370457592547768	0.0575419493396076	0.165	0.119	1
RASL11B	0.00889022489271431	0.0574637698699178	0.06	0.029	1
RC3H1	0.439794785483098	0.0574576149094304	0.235	0.217	1
FURIN	0.00789749830463181	0.0574455803660691	0.095	0.053	1
ZNF197	0.0094151501952369	0.0574455803660691	0.095	0.054	1
NDUFA12	0.239746830433904	0.0574281868675139	0.544	0.509	1
TIMM10B	0.00800397170705648	0.0574281868675139	0.123	0.074	1
FLAD1	0.0194076472343789	0.0574115382411611	0.144	0.096	1
ITPR2	0.024425621557623	0.0573802920710674	0.182	0.13	1
EHMT2	0.0908590939234785	0.0573515109863927	0.221	0.178	1
CLHC1	0.000638809539013622	0.0573032449807719	0.067	0.026	1
ABCF2.1	0.0067222050529628	0.0572886004863989	0.091	0.05	1
CYP26B1	0.185501563153613	0.0572886004863989	0.063	0.045	1
SMIM8	0.0499491496161368	0.0572611986109596	0.133	0.094	1
NUP37	0.0631878746938819	0.0572611986109596	0.13	0.094	1
LRP5	0.06842666700031	0.0572611986109596	0.13	0.094	1
PGGT1B	0.0260361154487548	0.0572483618753573	0.161	0.112	1
MINK1	0.0924935483548075	0.0572483618753573	0.151	0.116	1
THUMPD3	0.108024127142785	0.0572483618753573	0.151	0.117	1
NEPRO	0.0889947735852055	0.0572360538184797	0.179	0.14	1
DUOXA2	0.0340765708100399	0.0571532568922388	0.007	0.001	1
GSK3A	0.0621263087506057	0.0571200613459164	0.098	0.067	1
FAM177A1	0.118841406778296	0.0571200613459163	0.375	0.33	1
CCT5	0.652402647537087	0.0571050553907263	0.372	0.369	1
LPXN	0.0132520370601206	0.056979070952892	0.046	0.02	1
ZNF558	0.00181613658339642	0.0569716544700098	0.088	0.042	1
AURKAIP1	0.322036507943192	0.0569716544700097	0.449	0.424	1
ST6GALNAC5	0.0402521636737547	0.0569645655645957	0.095	0.061	1
MAP4K3	0.0159005125586508	0.0569577830025165	0.133	0.086	1
ZDHHC5	0.037591324427832	0.0569577830025165	0.126	0.086	1
MRPL1	0.0889105546074007	0.0569512873460673	0.144	0.109	1
HAND2	0.0402831910118026	0.0569450607679307	0.172	0.125	1
CNPY2	0.0541324192428674	0.056922536431026	0.26	0.205	1
HSPA14.1	0.00136236337290616	0.0568116693350876	0.084	0.039	1
SLC26A11	0.0215552006850119	0.0568046903705393	0.13	0.086	1
FYCO1	0.0692195761628121	0.0568014229578313	0.14	0.103	1
USP42	0.182486722305979	0.0568014229578313	0.13	0.104	1
SREBF1	0.0578282629775518	0.0567924027030416	0.204	0.156	1
ACTL6A	0.0968494948476257	0.0567869658643821	0.249	0.204	1
MPST	0.0432630477866878	0.056781930710178	0.274	0.216	1
XPO1	0.193411676799922	0.056781930710178	0.267	0.231	1
PTK2	0.0844475420333597	0.056777254310435	0.323	0.271	1
APBA1	7.71070949914082e-05	0.0566506632481074	0.053	0.015	1
MUS81	0.0308046477954777	0.0566506632481074	0.172	0.123	1
DDX52	0.0773021961984455	0.0566506632481074	0.182	0.142	1
SLC12A6	0.00354607956947027	0.0566506632481074	0.077	0.037	1
SNRNP35	0.319508592584101	0.0566506632481073	0.193	0.171	1
R3HCC1L	0.020671541118017	0.0566506632481073	0.098	0.06	1
RBMX2	0.128213845010418	0.0566506632481072	0.228	0.189	1
ARMC1	0.0849542378692805	0.0565052082859547	0.182	0.143	1
ATP11B	0.0398330282878281	0.0564990001687679	0.14	0.099	1
BTAF1	0.0438045222752359	0.0564990001687679	0.14	0.099	1
ZC3H11A	0.0312684578202879	0.0564956930518264	0.116	0.077	1
C15orf39	0.043869575272608	0.0564956930518264	0.116	0.079	1
CYTH1	0.00977103730877473	0.0564922384919072	0.095	0.054	1
KIF20B	0.0875995447866287	0.0564922384919072	0.067	0.043	1
EHD4	0.00207909638357898	0.0564886264038994	0.077	0.036	1
SELL	0.0025428601079875	0.0564848457614714	0.032	0.009	1
CYCS	0.91832858689884	0.0564126536722334	0.302	0.312	1
EMC6	0.280455383230153	0.0563860699340438	0.263	0.237	1
FAM53C	0.0771424191518752	0.0563647829259811	0.196	0.154	1
LGALS8	0.0758768679081856	0.056352801155403	0.154	0.116	1
TRMU	0.035620172397462	0.0563464255749241	0.14	0.098	1
CAMTA2	0.0488469920085039	0.0563464255749241	0.133	0.094	1
TRMT10B	0.0601655772350755	0.0563464255749241	0.133	0.096	1
IFT140	0.0416926628350236	0.0563397710928498	0.112	0.076	1
CCZ1B	0.00362764926432799	0.0563328189989945	0.098	0.052	1
VWA8	0.00801441675997492	0.0563328189989945	0.095	0.053	1
MCM2	0.172263657995256	0.0563328189989945	0.06	0.042	1
MED10	0.159627836902752	0.0562987148728983	0.404	0.358	1
KLHDC3	0.182912090105643	0.0562670527763	0.309	0.273	1
COMMD2	0.108391811126663	0.0562600242166428	0.305	0.258	1
PTBP3	0.19496999617521	0.056229130727683	0.193	0.163	1
PHYH	0.0887549207217566	0.0562206284570384	0.204	0.161	1
CLK3	0.203964388909846	0.0562206284570384	0.193	0.164	1
TRABD	0.250878785864612	0.0562117761461405	0.154	0.129	1
TAB1	0.0833090894636519	0.0561929312234685	0.13	0.096	1
ABCA2	0.0224775773709369	0.0561828885752529	0.112	0.072	1
EFL1	0.00365117327955757	0.0561723953700696	0.095	0.05	1
IKBKE	0.000249815525649486	0.056161420591221	0.07	0.026	1
KLHL2	0.000916371350879498	0.056161420591221	0.067	0.027	1
IAH1	0.149757572686895	0.056070964987851	0.411	0.361	1
PMM2	0.0374745643764243	0.0560637843461308	0.182	0.134	1
DCTD	0.15019625410576	0.0559646456218242	0.421	0.373	1
SLC35F6	0.0599274258527001	0.0559149321694415	0.172	0.129	1
SNX19	0.0403299811129262	0.0558993769524807	0.151	0.107	1
SCRIB	0.00856441931060222	0.0558484975110727	0.084	0.046	1
CAPZA1	0.0653495272478529	0.0558484975110726	0.27	0.217	1
SRSF11	0.0569923729242848	0.0558393399555022	0.702	0.613	1
PSRC1	0.00784285214434065	0.0558299708993992	0.049	0.021	1
IL7R	0.00788646824091353	0.0558299708993992	0.039	0.015	1
DRAP1	0.160445856376779	0.0557688741852125	0.632	0.583	1
XPNPEP1	0.118269881300926	0.0557296960665679	0.295	0.25	1
ZNF668	0.0367221507503771	0.0557063880703655	0.098	0.064	1
SLC38A7	0.00288573100114267	0.0556850038808035	0.084	0.042	1
PNMA8A	0.00288573100114267	0.0556850038808035	0.084	0.042	1
CLN3	0.0057453419946006	0.0556850038808035	0.081	0.042	1
SBF2	0.128182639197318	0.0556755398308627	0.221	0.183	1
C15orf65	0.000107508727767281	0.0556626287105359	0.06	0.019	1
ARMC7	0.000173276118280302	0.0556626287105359	0.06	0.02	1
SLFN11	0.0476066766875743	0.0556146164955829	0.168	0.124	1
TSPAN5	0.195509492555187	0.0555799292387885	0.347	0.306	1
PEA15	0.466756626650905	0.0555717193592373	0.502	0.495	1
NRAS	0.021734047677291	0.0555695878577761	0.123	0.08	1
SPECC1	0.317860263316956	0.0555695878577761	0.098	0.081	1
PARP11	0.00526896627927848	0.0555455731589232	0.102	0.056	1
CHMP2B	0.340514715081017	0.0555233130394074	0.326	0.3	1
RPL26L1	0.259911999256985	0.0555030865940244	0.309	0.279	1
FAM86B1	0.00013744509947424	0.055494194215529	0.053	0.015	1
PSMD13	0.121526930320479	0.0554778357378705	0.4	0.348	1
ARIH2	0.21498360038733	0.0554603752979281	0.27	0.237	1
YARS2	0.0636537682921225	0.0554378047984573	0.14	0.103	1
TUBGCP6	0.0189093570327668	0.055383752044067	0.095	0.057	1
KIF11	0.0222843761041913	0.0553246566833536	0.028	0.011	1
DDX58	0.0203214621848458	0.0553107678555771	0.144	0.096	1
PRMT7	0.12790581508377	0.0553107678555771	0.154	0.122	1
FAM91A1	0.0322646676523241	0.055282098679814	0.14	0.097	1
TMEM189	0.0752693532672625	0.055282098679814	0.133	0.098	1
YBX3	0.212325184896642	0.0552545239697934	0.446	0.404	1
LSM12	0.142296661039655	0.05524603355786	0.218	0.181	1
PLK3	0.0082274919284765	0.0552177121560384	0.204	0.138	1
RCSD1	7.05104331155838e-07	0.0551540052419427	0.042	0.006	0.0120022859249347
SLITRK5	0.000325405878571985	0.0551540052419427	0.039	0.01	1
HSD17B6	0.184616519429567	0.0551313825132087	0.186	0.154	1
ME2	0.0972844014348894	0.0551254542669685	0.123	0.091	1
ARHGAP23	0.0735763377900708	0.055092003804268	0.105	0.074	1
HINT1	0.89921460459058	0.0550644123561559	0.877	0.877	1
ADCY9	0.00833431266686097	0.0550570531878162	0.091	0.05	1
COA8	0.103392130389365	0.0550373203818838	0.172	0.134	1
DHX58	0.00238323955551604	0.0550204991866516	0.067	0.029	1
TAGAP	0.000578254801751256	0.0549822288758623	0.028	0.006	1
WAC	0.102453572268732	0.0549761810698988	0.309	0.259	1
CPLANE1	0.158555660286176	0.0549678630520337	0.112	0.086	1
RASL12	0.0484716931909159	0.054930842350886	0.098	0.065	1
NCKAP1	0.141867272053774	0.0549132008553719	0.263	0.221	1
CCPG1	0.290475497228877	0.0549061708458409	0.316	0.287	1
RAPGEF2	0.00703896085405322	0.0548921561380615	0.088	0.047	1
USP53	0.0847357323187169	0.0548855385896364	0.154	0.117	1
BRD8	0.0679224175978908	0.0548799000997234	0.256	0.205	1
UPF2	0.237083528318655	0.0548093164239398	0.263	0.231	1
LCOR	0.0113221700523187	0.0548093164239397	0.133	0.084	1
MLLT10	0.0630854710620623	0.0547718715444099	0.189	0.145	1
ANAPC1	0.0203916832478868	0.0547686822778179	0.109	0.068	1
CALCOCO2	0.196870750576344	0.0547547360762216	0.477	0.439	1
P2RX4	0.0502624124163669	0.0547328721244975	0.168	0.124	1
NOP14	0.0145387714612754	0.0546922193059917	0.158	0.105	1
ZZEF1	0.0253740076976368	0.0546922193059917	0.144	0.098	1
SHROOM2	0.000530098486986793	0.0546817853705186	0.063	0.024	1
ABT1	0.217733927327303	0.0546621101546534	0.2	0.171	1
UBE4A	0.258033910584061	0.0546621101546534	0.193	0.167	1
LYAR	0.164962272862789	0.0545793132284126	0.154	0.125	1
C1orf43	0.208158353186621	0.0545662952760746	0.509	0.47	1
SNAPC2	0.248918082099638	0.0545352742461021	0.27	0.239	1
TGFB1I1	0.818352706779928	0.0545125449747437	0.604	0.64	1
LUZP1	0.0935099744531778	0.0544782180264871	0.309	0.258	1
DOK4	0.167896064107233	0.0544703771434218	0.179	0.147	1
DBNL	0.245136383374058	0.0544629197171607	0.354	0.323	1
FGD1	0.0228610525045291	0.0544413289099209	0.102	0.064	1
AKT1	0.0634105317096395	0.0544248540523404	0.161	0.121	1
NCOR2	0.430858747948606	0.0543748351555186	0.344	0.324	1
PBK	0.00405476091182264	0.0543386514698201	0.042	0.015	1
MAPK7	0.0181030821129905	0.0543278563691162	0.126	0.081	1
PTCD3	0.0398699905665962	0.0543183276230031	0.189	0.14	1
TCP11L2	0.0424093421055131	0.0542761166415681	0.091	0.059	1
FAHD1	0.105417271328301	0.0542694866549139	0.154	0.12	1
DYNC2LI1	0.131919188990367	0.0542636058447931	0.218	0.179	1
EIF4G2	0.0967629709498322	0.0542609077888305	0.779	0.738	1
GMPS	0.140379513126648	0.0542583540185843	0.263	0.225	1
CENPU	0.0112599936808402	0.0542220194319544	0.049	0.022	1
